year,state_name,state_code,district_name,district_code,block_name,block_code,num_joint_acc_of_women,num_total_acc_of_women,num_women_beneficiary_worker_with_acc,num_women_beneficiary_active_worker_with_acc
2019-2020,Uttar Pradesh,9,Gonda,147,Pandri Kripal,1164,160,9480,6853,4451
2019-2020,Uttar Pradesh,9,Gonda,147,Paraspur,1165,93,6779,9475,7378
2019-2020,Uttar Pradesh,9,Gonda,147,Rupaideeh,1166,265,7473,6160,3443
2019-2020,Uttar Pradesh,9,Gonda,147,Tarabganj,1167,97,11979,8042,5347
2019-2020,Uttar Pradesh,9,Gonda,147,Wazirganj,1168,234,8724,9049,5965
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Bansgaon,1169,449,6717,7756,5532
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Barhalganj,1170,325,7430,8042,6109
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Belghat,1171,1365,16160,14778,10408
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Bharohiya,1178,1175,10176,9548,5811
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Bhathat,1172,1108,9072,8893,5826
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Brahmpur,1173,608,8251,8156,4984
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Campierganj,1174,1895,10378,10425,6875
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Chirgawan,1175,881,7204,5114,3320
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Gaugaha,1176,303,9026,7453,4613
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Gola,1177,232,6521,7483,5602
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Jangal Kodia,1178,1175,10176,9548,5811
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Kauri Ram,1179,171,4596,4911,3625
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Khajani,1180,870,10791,11389,8279
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Khorabar,1181,187,4987,4293,2264
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Pali,1182,906,7747,7226,4844
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Pipraich,1183,1078,10389,9569,5784
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Piprauli,1184,558,6238,6557,4399
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Sahjanawa,1185,222,6590,7937,5632
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Sardarnagar,1186,1405,9004,8040,4626
2019-2020,Uttar Pradesh,9,Gorakhpur,148,Uruwa,1187,208,11500,13409,10673
2019-2020,Uttar Pradesh,9,Hamirpur,149,Gohand,1188,3685,20004,14880,10849
2019-2020,Uttar Pradesh,9,Hamirpur,149,Kurara,1189,2071,13655,10054,7105
2019-2020,Uttar Pradesh,9,Hamirpur,149,Maudaha,1190,6877,25574,20760,16887
2019-2020,Uttar Pradesh,9,Hamirpur,149,Muskara,1191,3032,13119,13866,10267
2019-2020,Uttar Pradesh,9,Hamirpur,149,Rath,1192,3553,14727,10633,7886
2019-2020,Uttar Pradesh,9,Hamirpur,149,Sarila,1193,828,13274,11657,8582
2019-2020,Uttar Pradesh,9,Hamirpur,149,Sumerpur,1194,1689,18812,20224,13248
2019-2020,Uttar Pradesh,9,Hapur,661,Dhaulana,1130,46,754,340,272
2019-2020,Uttar Pradesh,9,Hapur,661,Garh Mukteshwar,1131,1183,4622,2964,2008
2019-2020,Uttar Pradesh,9,Hapur,661,Hapur,1132,516,2279,876,358
2019-2020,Uttar Pradesh,9,Hapur,661,Simbhawali,1136,738,2729,1781,1120
2019-2020,Uttar Pradesh,9,Hardoi,150,Ahrori,1195,149,5905,6185,4015
2019-2020,Uttar Pradesh,9,Hardoi,150,Bawan,1196,121,5696,6910,4954
2019-2020,Uttar Pradesh,9,Hardoi,150,Behadar,1197,136,6634,4454,2873
2019-2020,Uttar Pradesh,9,Hardoi,150,Bharawan,1198,202,9885,9569,6228
2019-2020,Uttar Pradesh,9,Hardoi,150,Bharkhani,1199,155,7926,9700,7722
2019-2020,Uttar Pradesh,9,Hardoi,150,Bilgram,1200,197,10589,8933,5587
2019-2020,Uttar Pradesh,9,Hardoi,150,Hariyawan,1201,555,13554,6636,4316
2019-2020,Uttar Pradesh,9,Hardoi,150,Harpalpur,1202,148,5779,5682,3797
2019-2020,Uttar Pradesh,9,Hardoi,150,Kachhauna,1203,263,3406,2734,1765
2019-2020,Uttar Pradesh,9,Hardoi,150,Kothwan,1204,251,7421,7819,5072
2019-2020,Uttar Pradesh,9,Hardoi,150,Madhoganj,1205,65,4029,4316,2783
2019-2020,Uttar Pradesh,9,Hardoi,150,Mallawan,1206,35,2725,3260,1882
2019-2020,Uttar Pradesh,9,Hardoi,150,Pihani,1207,336,7582,7395,4768
2019-2020,Uttar Pradesh,9,Hardoi,150,Sandi,1208,193,7300,6565,3527
2019-2020,Uttar Pradesh,9,Hardoi,150,Sandila,1209,304,8921,10078,6983
2019-2020,Uttar Pradesh,9,Hardoi,150,Shahabad,1210,172,8203,8277,5671
2019-2020,Uttar Pradesh,9,Hardoi,150,Sursa,1211,1386,8204,6171,4505
2019-2020,Uttar Pradesh,9,Hardoi,150,Tadiyawan,1212,116,7236,7307,4230
2019-2020,Uttar Pradesh,9,Hardoi,150,Tondarpur,1213,472,9683,8460,4529
2019-2020,Uttar Pradesh,9,Hathras,163,Hasayan,1337,154,3694,3962,2561
2019-2020,Uttar Pradesh,9,Hathras,163,Hathras,1338,377,2115,2211,1789
2019-2020,Uttar Pradesh,9,Hathras,163,Mursan,1339,138,3063,3296,2407
2019-2020,Uttar Pradesh,9,Hathras,163,Sadabad,1340,1216,3833,4635,3328
2019-2020,Uttar Pradesh,9,Hathras,163,Sasni,1341,495,3650,3778,2524
2019-2020,Uttar Pradesh,9,Hathras,163,Sehpau,1342,312,1810,1609,1202
2019-2020,Uttar Pradesh,9,Hathras,163,Sikandrarao,1343,612,3208,3255,2111
2019-2020,Uttar Pradesh,9,Jalaun,151,Dakore,1214,1151,17557,14380,9816
2019-2020,Uttar Pradesh,9,Jalaun,151,Jalaun,1215,154,8962,9790,7800
2019-2020,Uttar Pradesh,9,Jalaun,151,Kadaura,1216,4823,22197,16892,13770
2019-2020,Uttar Pradesh,9,Jalaun,151,Konch,1217,981,10862,10519,8808
2019-2020,Uttar Pradesh,9,Jalaun,151,Kuthaund,1218,1206,15464,14186,12177
2019-2020,Uttar Pradesh,9,Jalaun,151,Madhogarh,1219,1837,12450,13462,12041
2019-2020,Uttar Pradesh,9,Jalaun,151,Maheva,1220,942,15923,13818,11924
2019-2020,Uttar Pradesh,9,Jalaun,151,Nadigaon,1221,1421,17818,17631,15014
2019-2020,Uttar Pradesh,9,Jalaun,151,Rampura,1222,378,8375,8855,7563
2019-2020,Uttar Pradesh,9,Jaunpur,152,Badla Pur,1223,429,13141,17426,13682
2019-2020,Uttar Pradesh,9,Jaunpur,152,Baksha,1224,615,9908,9462,6601
2019-2020,Uttar Pradesh,9,Jaunpur,152,Barasathi,1225,497,10991,10685,6319
2019-2020,Uttar Pradesh,9,Jaunpur,152,Dharma Pur,1226,202,4174,4122,3436
2019-2020,Uttar Pradesh,9,Jaunpur,152,Dobhi,1227,840,7730,9929,6351
2019-2020,Uttar Pradesh,9,Jaunpur,152,Jalal Pur,1228,190,5719,5230,3814
2019-2020,Uttar Pradesh,9,Jaunpur,152,Karanja Kala,1229,287,7563,10301,7439
2019-2020,Uttar Pradesh,9,Jaunpur,152,Kerakat,1230,2200,9654,8866,6135
2019-2020,Uttar Pradesh,9,Jaunpur,152,Khuthan,1231,271,13204,17311,14648
2019-2020,Uttar Pradesh,9,Jaunpur,152,Machchali Shahar,1232,187,6190,7477,5285
2019-2020,Uttar Pradesh,9,Jaunpur,152,Maharaj Ganj,1233,319,10293,11594,9178
2019-2020,Uttar Pradesh,9,Jaunpur,152,Mariyahu,1234,152,6400,7315,5249
2019-2020,Uttar Pradesh,9,Jaunpur,152,Mufti Ganj,1235,257,6338,9711,8442
2019-2020,Uttar Pradesh,9,Jaunpur,152,Mungra Badshah Pur,1236,202,6004,6774,4095
2019-2020,Uttar Pradesh,9,Jaunpur,152,Ram Nagar,1237,280,14793,17643,13765
2019-2020,Uttar Pradesh,9,Jaunpur,152,Ram Pur,1238,439,12504,13445,9918
2019-2020,Uttar Pradesh,9,Jaunpur,152,Shah Ganj,1239,306,13512,14000,10897
2019-2020,Uttar Pradesh,9,Jaunpur,152,Sikrara,1240,126,3675,4545,3007
2019-2020,Uttar Pradesh,9,Jaunpur,152,Sirkoni,1241,162,6725,9592,7254
2019-2020,Uttar Pradesh,9,Jaunpur,152,Suitha Kala,1242,324,8835,13221,11003
2019-2020,Uttar Pradesh,9,Jaunpur,152,Sujan Ganj,1243,211,13136,13714,11268
2019-2020,Uttar Pradesh,9,Jhansi,153,Babina,1244,3127,11724,8486,5484
2019-2020,Uttar Pradesh,9,Jhansi,153,Badagaon,1245,2523,8660,6891,4282
2019-2020,Uttar Pradesh,9,Jhansi,153,Bamaur,1246,5788,23154,15861,11186
2019-2020,Uttar Pradesh,9,Jhansi,153,Bangra,1247,8871,23092,14766,10043
2019-2020,Uttar Pradesh,9,Jhansi,153,Chirgaon,1248,6086,17758,13251,9913
2019-2020,Uttar Pradesh,9,Jhansi,153,Gursarai,1249,5227,21599,16626,11764
2019-2020,Uttar Pradesh,9,Jhansi,153,Mauranipur,1250,7029,23411,16445,10535
2019-2020,Uttar Pradesh,9,Jhansi,153,Moth,1251,6513,17915,12066,8318
2019-2020,Uttar Pradesh,9,Kannauj,155,Chhibramau,1258,241,5007,5419,4109
2019-2020,Uttar Pradesh,9,Kannauj,155,Gugrapur,1259,269,2602,2253,1460
2019-2020,Uttar Pradesh,9,Kannauj,155,Haseran,1260,786,5158,5741,4597
2019-2020,Uttar Pradesh,9,Kannauj,155,Jalalabad,1261,74,2900,2467,1640
2019-2020,Uttar Pradesh,9,Kannauj,155,Kannauj,1262,278,4083,4953,3688
2019-2020,Uttar Pradesh,9,Kannauj,155,Saurikh,1263,74,4890,6463,5475
2019-2020,Uttar Pradesh,9,Kannauj,155,Talgram,1264,145,4760,4596,3071
2019-2020,Uttar Pradesh,9,Kannauj,155,Umarda,1265,1408,12257,9588,6984
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Akbarpur,1266,36,4660,4827,2900
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Amrodha,1267,493,11189,10445,6596
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Derapur,1268,518,6186,5789,3545
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Jhinjhak,1269,103,3087,2970,2061
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Maitha,1270,636,4942,4421,2977
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Malasa,1271,373,6222,6497,4320
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Rajpur,1272,198,5894,4694,3020
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Rasulabad,1273,210,5850,4084,2803
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Sandalpur,1274,183,7648,7139,5046
2019-2020,Uttar Pradesh,9,Kanpur Dehat,156,Sarbankhera,1275,219,4739,4810,3251
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Bhitargaon,1276,271,3917,4963,3012
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Bilhaur,1277,65,3386,4367,2844
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Chaubeypur,1278,88,1901,1929,1374
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Ghatampur,1279,1038,10538,7965,4731
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Kakwan,1280,57,1473,1462,1127
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Kalyanpur,1281,63,2149,1664,1025
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Patara,1282,534,6444,5797,3272
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Sarsol,1283,346,5831,3813,2328
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Shivrajpur,1284,108,3270,2852,2090
2019-2020,Uttar Pradesh,9,Kanpur Nagar,157,Vidhunu,1285,208,3765,3720,2337
2019-2020,Uttar Pradesh,9,Kasganj,633,Amanpur,1064,355,6090,5433,3287
2019-2020,Uttar Pradesh,9,Kasganj,633,Ganj Dundwara,1066,170,5209,4591,3609
2019-2020,Uttar Pradesh,9,Kasganj,633,Kasganj,1069,115,4313,5127,3779
2019-2020,Uttar Pradesh,9,Kasganj,633,Patiyali,1072,103,3212,3728,2768
2019-2020,Uttar Pradesh,9,Kasganj,633,Sahawar,1073,560,7432,6069,4707
2019-2020,Uttar Pradesh,9,Kasganj,633,Sidhpura,1076,174,5718,5758,4229
2019-2020,Uttar Pradesh,9,Kasganj,633,Soron,1077,170,6817,5694,4357
2019-2020,Uttar Pradesh,9,Kaushambi,158,Chail,1286,480,4248,3226,1974
2019-2020,Uttar Pradesh,9,Kaushambi,158,Kara,1287,995,11995,9601,5967
2019-2020,Uttar Pradesh,9,Kaushambi,158,Kaushambi,1288,1931,12390,9868,6975
2019-2020,Uttar Pradesh,9,Kaushambi,158,Manjhanpur,1289,2167,13556,12312,8149
2019-2020,Uttar Pradesh,9,Kaushambi,158,Mooratganj,1290,1009,7851,5664,4125
2019-2020,Uttar Pradesh,9,Kaushambi,158,Nevada,1291,1643,14312,12370,8403
2019-2020,Uttar Pradesh,9,Kaushambi,158,Sarsawan,1292,2029,12378,9618,6729
2019-2020,Uttar Pradesh,9,Kaushambi,158,Sirathu,1293,3370,18527,12413,8643
2019-2020,Uttar Pradesh,9,Kheri,159,Bankeyganj,1294,361,9973,11695,6928
2019-2020,Uttar Pradesh,9,Kheri,159,Behjam,1295,249,7863,8829,5856
2019-2020,Uttar Pradesh,9,Kheri,159,Bijua,1296,181,11527,12140,7895
2019-2020,Uttar Pradesh,9,Kheri,159,Dhaurehra,1297,295,8385,8905,5993
2019-2020,Uttar Pradesh,9,Kheri,159,Isanagar,1298,119,9660,9964,6550
2019-2020,Uttar Pradesh,9,Kheri,159,Kumbhigola,1299,132,9528,10485,6729
2019-2020,Uttar Pradesh,9,Kheri,159,Lakhimpur,1300,282,11377,12240,7187
2019-2020,Uttar Pradesh,9,Kheri,159,Mitauli,1301,604,17464,16958,11699
2019-2020,Uttar Pradesh,9,Kheri,159,Mohammadi,1302,160,9560,11696,7419
2019-2020,Uttar Pradesh,9,Kheri,159,Nakaha,1303,140,11674,13983,9303
2019-2020,Uttar Pradesh,9,Kheri,159,Nighasan,1304,301,17751,17448,10304
2019-2020,Uttar Pradesh,9,Kheri,159,Palia,1305,249,12712,15556,9690
2019-2020,Uttar Pradesh,9,Kheri,159,Pasgawan,1306,504,11174,10153,7444
2019-2020,Uttar Pradesh,9,Kheri,159,Phoolbehar,1307,419,10284,12889,8779
2019-2020,Uttar Pradesh,9,Kheri,159,Ramia Behar,1308,291,10963,12711,8100
2019-2020,Uttar Pradesh,9,Kushinagar,160,Dudhahi,1309,879,12097,13330,8769
2019-2020,Uttar Pradesh,9,Kushinagar,160,Fazilnagar,1310,750,11104,10458,5915
2019-2020,Uttar Pradesh,9,Kushinagar,160,Hata,1311,669,5160,4740,3523
2019-2020,Uttar Pradesh,9,Kushinagar,160,Kaptainganj,1312,1669,12282,12549,8013
2019-2020,Uttar Pradesh,9,Kushinagar,160,Kasaya,1313,247,3655,2958,1925
2019-2020,Uttar Pradesh,9,Kushinagar,160,Khadda,1314,2311,15324,16076,10323
2019-2020,Uttar Pradesh,9,Kushinagar,160,Motichak,1315,1862,10301,9349,6546
2019-2020,Uttar Pradesh,9,Kushinagar,160,Nebua Naurangia,1316,1331,11594,14855,9058
2019-2020,Uttar Pradesh,9,Kushinagar,160,Padrauna,1317,3127,14619,15817,10264
2019-2020,Uttar Pradesh,9,Kushinagar,160,Ramkola,1318,2061,10643,9351,5776
2019-2020,Uttar Pradesh,9,Kushinagar,160,Seorahi,1319,641,9938,11155,7431
2019-2020,Uttar Pradesh,9,Kushinagar,160,Sukrauli,1320,1483,9569,9693,6303
2019-2020,Uttar Pradesh,9,Kushinagar,160,Tamkuhiraj,1321,2352,10563,10207,7285
2019-2020,Uttar Pradesh,9,Kushinagar,160,Vishunpura,1322,2526,12175,16300,10911
2019-2020,Uttar Pradesh,9,Lalitpur,161,Bar,1323,2469,19963,18475,14096
2019-2020,Uttar Pradesh,9,Lalitpur,161,Birdha,1324,1588,21477,20510,15388
2019-2020,Uttar Pradesh,9,Lalitpur,161,Jakhaura,1325,2407,25439,24421,18633
2019-2020,Uttar Pradesh,9,Lalitpur,161,Madawara,1326,6111,23152,18622,14636
2019-2020,Uttar Pradesh,9,Lalitpur,161,Mehrauni,1327,4497,22450,23181,18470
2019-2020,Uttar Pradesh,9,Lalitpur,161,Talbehat,1328,1532,17916,18386,13842
2019-2020,Uttar Pradesh,9,Lucknow,162,Bakshi-Ka-Talab,1329,1593,8377,6010,3396
2019-2020,Uttar Pradesh,9,Lucknow,162,Chinhat,1330,272,1364,895,572
2019-2020,Uttar Pradesh,9,Lucknow,162,Gosaiganj,1331,1242,7081,5548,3533
2019-2020,Uttar Pradesh,9,Lucknow,162,Kakori,1332,629,4378,2906,1836
2019-2020,Uttar Pradesh,9,Lucknow,162,Mal,1333,823,11176,9393,5973
2019-2020,Uttar Pradesh,9,Lucknow,162,Malihabad,1334,1022,8942,7032,4333
2019-2020,Uttar Pradesh,9,Lucknow,162,Mohanlalganj,1335,864,9649,7954,4450
2019-2020,Uttar Pradesh,9,Lucknow,162,Sarojaninagar,1336,917,8767,5656,2784
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Bridgemanganj,1344,1621,18096,18302,13808
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Dhani,1345,464,6983,7110,5740
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Ghughuli,1346,1129,11115,9770,7474
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Lakshmipur,1347,2944,20151,19284,13701
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Mahrajganj,1348,1566,16671,14738,10392
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Mithaura,1349,2169,22345,18654,13641
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Nautanwa,1350,1602,16471,18661,14591
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Nichlaul,1351,3512,23298,22557,17685
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Paniyara,1352,1010,16170,16228,11989
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Partawal,1353,490,12087,12569,8897
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Pharenda,1354,624,13654,14914,11219
2019-2020,Uttar Pradesh,9,Mahrajganj,164,Siswa,1355,2883,22474,19687,13610
2019-2020,Uttar Pradesh,9,Mahoba,165,Charkhari,1356,1299,13056,10500,6638
2019-2020,Uttar Pradesh,9,Mahoba,165,Jaitpur,1357,1442,16984,12784,8206
2019-2020,Uttar Pradesh,9,Mahoba,165,Kabrai,1358,4549,22025,13943,8772
2019-2020,Uttar Pradesh,9,Mahoba,165,Panwari,1359,4244,23634,17518,10298
2019-2020,Uttar Pradesh,9,Mainpuri,166,Barnahal,1360,1477,6288,5953,3457
2019-2020,Uttar Pradesh,9,Mainpuri,166,Bewar,1361,413,13670,14024,10340
2019-2020,Uttar Pradesh,9,Mainpuri,166,Ghiror,1362,778,5707,6307,3815
2019-2020,Uttar Pradesh,9,Mainpuri,166,Jageer,1363,217,5666,5189,3186
2019-2020,Uttar Pradesh,9,Mainpuri,166,Karhal,1364,2261,10529,8105,6273
2019-2020,Uttar Pradesh,9,Mainpuri,166,Kishni,1365,1230,9836,11971,9190
2019-2020,Uttar Pradesh,9,Mainpuri,166,Kuraoli,1366,751,6321,6291,3977
2019-2020,Uttar Pradesh,9,Mainpuri,166,Mainpuri,1367,499,5371,6663,4111
2019-2020,Uttar Pradesh,9,Mainpuri,166,Sultanganj,1368,1010,8868,10675,7869
2019-2020,Uttar Pradesh,9,Mathura,167,Baldeo,1369,1434,9152,10783,8046
2019-2020,Uttar Pradesh,9,Mathura,167,Chaumuha,1370,872,5395,4274,3101
2019-2020,Uttar Pradesh,9,Mathura,167,Chhata,1371,1502,8637,8150,6776
2019-2020,Uttar Pradesh,9,Mathura,167,Farah,1372,1404,10946,9521,7295
2019-2020,Uttar Pradesh,9,Mathura,167,Govardhan,1373,1692,7268,6108,4043
2019-2020,Uttar Pradesh,9,Mathura,167,Mat,1374,1152,5822,3970,2858
2019-2020,Uttar Pradesh,9,Mathura,167,Mathura,1375,2047,10299,9333,7563
2019-2020,Uttar Pradesh,9,Mathura,167,Nandgaon,1376,1305,3611,2479,1701
2019-2020,Uttar Pradesh,9,Mathura,167,Nohjhil,1377,960,5357,5390,3930
2019-2020,Uttar Pradesh,9,Mathura,167,Raya,1378,1341,6328,5024,3750
2019-2020,Uttar Pradesh,9,Mau,168,Badraon,1379,361,13534,14766,10276
2019-2020,Uttar Pradesh,9,Mau,168,Dohri Ghat,1380,230,14007,12914,9274
2019-2020,Uttar Pradesh,9,Mau,168,Fatehpur Madaun,1381,466,11667,11992,9198
2019-2020,Uttar Pradesh,9,Mau,168,Ghosi,1382,420,10790,12040,8423
2019-2020,Uttar Pradesh,9,Mau,168,Kopaganj,1383,622,15895,14532,10999
2019-2020,Uttar Pradesh,9,Mau,168,Mohammadabad Gohana,1384,105,13491,16075,10436
2019-2020,Uttar Pradesh,9,Mau,168,Pardaha,1385,421,10565,6392,4494
2019-2020,Uttar Pradesh,9,Mau,168,Ranipur,1386,498,24349,20785,16216
2019-2020,Uttar Pradesh,9,Mau,168,Ratanpura,1387,615,12768,12644,9994
2019-2020,Uttar Pradesh,9,Meerut,169,Daurala,1388,330,1655,1280,442
2019-2020,Uttar Pradesh,9,Meerut,169,Hastinapur,1389,135,7943,5333,4345
2019-2020,Uttar Pradesh,9,Meerut,169,Janikhurd,1390,393,1598,1133,310
2019-2020,Uttar Pradesh,9,Meerut,169,Kharkhoda,1391,96,1464,884,151
2019-2020,Uttar Pradesh,9,Meerut,169,Machra,1392,237,3031,1243,324
2019-2020,Uttar Pradesh,9,Meerut,169,Mawana Kalan,1393,47,1362,1542,852
2019-2020,Uttar Pradesh,9,Meerut,169,Meerut,1394,209,1081,539,122
2019-2020,Uttar Pradesh,9,Meerut,169,Parikshitgarh,1395,600,4753,3534,2562
2019-2020,Uttar Pradesh,9,Meerut,169,Rajpura,1396,48,1470,712,183
2019-2020,Uttar Pradesh,9,Meerut,169,Rohta,1397,187,1583,901,400
2019-2020,Uttar Pradesh,9,Meerut,169,Sardhana,1398,182,989,750,286
2019-2020,Uttar Pradesh,9,Meerut,169,Sarurpur Khurd,1399,1424,2609,679,154
2019-2020,Uttar Pradesh,9,Mirzapur,170,Chhanvey,1400,6203,27392,18921,11553
2019-2020,Uttar Pradesh,9,Mirzapur,170,City (Nagar),1406,4307,24155,20527,13407
2019-2020,Uttar Pradesh,9,Mirzapur,170,Hallia,1401,10220,27614,22441,15980
2019-2020,Uttar Pradesh,9,Mirzapur,170,Jamalpur,1402,1915,18828,16994,10165
2019-2020,Uttar Pradesh,9,Mirzapur,170,Kon,1403,470,7210,6078,4358
2019-2020,Uttar Pradesh,9,Mirzapur,170,Lalganj,1404,3688,16285,11856,9180
2019-2020,Uttar Pradesh,9,Mirzapur,170,Majhawa,1405,714,7298,6487,3795
2019-2020,Uttar Pradesh,9,Mirzapur,170,Narainpur,1407,995,8841,5552,3560
2019-2020,Uttar Pradesh,9,Mirzapur,170,Pahari,1408,1708,12005,10032,6839
2019-2020,Uttar Pradesh,9,Mirzapur,170,Patehra,1409,8639,19709,16536,11413
2019-2020,Uttar Pradesh,9,Mirzapur,170,Rajgarh,1410,5539,27297,20641,15592
2019-2020,Uttar Pradesh,9,Mirzapur,170,Shikhar,1411,193,3975,3194,2001
2019-2020,Uttar Pradesh,9,Moradabad,171,Bhagatpur Tanda,1415,213,9310,11139,6868
2019-2020,Uttar Pradesh,9,Moradabad,171,Bilari,1416,408,5795,4910,3412
2019-2020,Uttar Pradesh,9,Amroha,154,Chhajlet,1417,432,5713,5571,3540
2019-2020,Uttar Pradesh,9,Moradabad,171,Dilari,1418,337,7251,8904,5823
2019-2020,Uttar Pradesh,9,Moradabad,171,Kundarki,1419,645,10549,9430,6036
2019-2020,Uttar Pradesh,9,Moradabad,171,Moradabad,1420,146,4135,4173,2265
2019-2020,Uttar Pradesh,9,Moradabad,171,Munda Pandey,1421,184,9285,12394,7955
2019-2020,Uttar Pradesh,9,Moradabad,171,Thakurdwara,1424,127,6407,9079,6428
2019-2020,Uttar Pradesh,9,Muzaffarnagar,172,Baghara,1425,295,2796,2676,1581
2019-2020,Uttar Pradesh,9,Muzaffarnagar,172,Budhana,1426,1696,4214,2360,1232
2019-2020,Uttar Pradesh,9,Muzaffarnagar,172,Charthawal,1427,541,4282,3921,1936
2019-2020,Uttar Pradesh,9,Muzaffarnagar,172,Jansath,1428,495,4069,3150,1855
2019-2020,Uttar Pradesh,9,Muzaffarnagar,172,Khatauli,1431,775,4457,2667,1530
2019-2020,Uttar Pradesh,9,Muzaffarnagar,172,Morna,1432,502,5216,5650,3175
2019-2020,Uttar Pradesh,9,Muzaffarnagar,172,Muzaffarnagar,1433,92,4963,3524,1594
2019-2020,Uttar Pradesh,9,Muzaffarnagar,172,Purkaji,1434,269,3451,3105,1884
2019-2020,Uttar Pradesh,9,Muzaffarnagar,172,Shahpur,1435,400,2545,1687,850
2019-2020,Uttar Pradesh,9,Pilibhit,173,Amariya,1439,1855,11242,12309,7682
2019-2020,Uttar Pradesh,9,Pilibhit,173,Barkhera,1440,360,6465,9094,5853
2019-2020,Uttar Pradesh,9,Pilibhit,173,Bilsanda,1441,784,7511,9364,5652
2019-2020,Uttar Pradesh,9,Pilibhit,173,Bisalpur,1442,382,8059,8058,4683
2019-2020,Uttar Pradesh,9,Pilibhit,173,Lalaurikhera,1443,295,5136,6818,4842
2019-2020,Uttar Pradesh,9,Pilibhit,173,Marori,1444,503,8289,13324,9722
2019-2020,Uttar Pradesh,9,Pilibhit,173,Puranpur,1445,1345,20666,23315,17571
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Aspur Deosara,1446,553,8884,7850,6365
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Baba Belkharnath Dham,1447,678,6013,6756,5531
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Babaganj,1448,2818,21643,11858,8556
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Bihar,1449,1192,21665,17082,13427
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Gaura,1450,131,5768,6038,4292
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Kalakankar,1451,933,13129,11491,6992
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Kunda,1452,2074,21720,17867,13123
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Lakshamanpur,1453,321,10496,9465,6793
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Lalganj,1454,1351,8647,8753,5868
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Magraura,1455,168,7222,5772,4547
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Mandhata,1456,487,12111,10802,7404
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Patti,1457,225,4906,5161,3856
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Pratapgarh (Sadar),1458,410,7516,6377,3875
2019-2020,Uttar Pradesh,9,Pratapgarh,174,Rampur Sanramgarh,1459,877,11729,9817,6139
