state_name,district_name,block_name,state_code,district_code,block_code,total_shg_loan_amount
Bihar,Samastipur,Kalyanpur,10,217,2043,86618000
Bihar,Samastipur,Khanpur,10,217,2044,82300000
Bihar,Samastipur,Mohanpur,10,217,2045,88553000
Bihar,Samastipur,Mohiuddinagar,10,217,2046,31600000
Bihar,Samastipur,Morwa,10,217,2047,47545611
Bihar,Samastipur,Patori,10,217,2048,53600000
Bihar,Samastipur,Pusa,10,217,2049,47848409
Bihar,Samastipur,Rosera,10,217,2050,52337000
Bihar,Samastipur,Samastipur,10,217,2051,84688720
Bihar,Samastipur,Sarairanjan,10,217,2052,132042000
Bihar,Samastipur,Shivaji Nagar,10,217,2053,38200000
Bihar,Samastipur,Singhia,10,217,2054,74150000
Bihar,Samastipur,Tajpur,10,217,2055,113863000
Bihar,Samastipur,Ujiarpur,10,217,2056,116418000
Bihar,Samastipur,Vidyapati Nagar,10,217,2057,57920000
Bihar,Samastipur,Warisnagar,10,217,2058,75880000
Bihar,Saran,Amnour,10,218,2059,47480100
Bihar,Saran,Baniapur,10,218,2060,86843000
Bihar,Saran,Chhapra,10,218,2061,137326600
Bihar,Saran,Dariapur,10,218,2062,76210000
Bihar,Saran,Dighwara,10,218,2063,7150000
Bihar,Saran,Ekma,10,218,2064,41900000
Bihar,Saran,Garkha,10,218,2065,57439600
Bihar,Saran,Isuapur,10,218,2066,31200000
Bihar,Saran,Jalalpur,10,218,2067,43665000
Bihar,Saran,Lahladpur,10,218,2068,155130000
Bihar,Saran,Maker,10,218,2069,48750000
Bihar,Saran,Manjhi,10,218,2070,59291200
Bihar,Saran,Marhaurah,10,218,2071,78450000
Bihar,Saran,Mashrakh,10,218,2072,25400000
Bihar,Saran,Nagra,10,218,2073,61550000
Bihar,Saran,Panapur,10,218,2074,44000000
Bihar,Saran,Parsa,10,218,2075,31350000
Bihar,Saran,Revelganj,10,218,2076,5454400
Bihar,Saran,Sonepur,10,218,2077,77877200
Bihar,Saran,Taraiya,10,218,2078,29715000
Bihar,Sheikhpura,Ariari,10,219,2079,45000000
Bihar,Sheikhpura,Barbigha,10,219,2080,49050000
Bihar,Sheikhpura,Chewara,10,219,2081,22800000
Bihar,Sheikhpura,Ghatkusumbha,10,219,2082,10436657
Bihar,Sheikhpura,Sheikhpura,10,219,2084,50512000
Bihar,Sheikhpura,Shekhopur Sarai,10,219,2083,21725000
Bihar,Sheohar,Dumari Katsari,10,220,2085,69950000
Bihar,Sheohar,Piprahi,10,220,2086,184714000
Bihar,Sheohar,Purnahiya,10,220,2087,93550000
Bihar,Sheohar,Sheohar,10,220,2088,88865000
Bihar,Sheohar,Tariyani,10,220,2089,129500000
Bihar,Sitamarhi,Bairgania,10,221,2090,79750000
Bihar,Sitamarhi,Bajpatti,10,221,2091,124863000
Bihar,Sitamarhi,Bathanaha,10,221,2092,291477154
Bihar,Sitamarhi,Belsand,10,221,2093,95300000
Bihar,Sitamarhi,Bokhra,10,221,2094,57500000
Bihar,Sitamarhi,Choraut,10,221,2095,42950000
Bihar,Sitamarhi,Dumra,10,221,2096,119557416
Bihar,Sitamarhi,Majorganj,10,221,2097,97600000
Bihar,Sitamarhi,Nanpur,10,221,2098,184225000
Bihar,Sitamarhi,Parihar,10,221,2099,325150000
Bihar,Sitamarhi,Parsauni,10,221,2100,30850000
Bihar,Sitamarhi,Pupri,10,221,2101,139680000
Bihar,Sitamarhi,Riga,10,221,2102,322765000
Bihar,Sitamarhi,Runnisaidpur,10,221,2103,249393393
Bihar,Sitamarhi,Sonbarsa,10,221,2104,268312430
Bihar,Sitamarhi,Suppi,10,221,2105,49324500
Bihar,Sitamarhi,Sursand,10,221,2106,310565000
Bihar,Siwan,Andar,10,222,2107,31830000
Bihar,Siwan,Barharia,10,222,2108,122500000
Bihar,Siwan,Basantpur,10,222,2109,60670000
Bihar,Siwan,Bhagwanpur Hat,10,222,2110,63970000
Bihar,Siwan,Darauli,10,222,2111,93200000
Bihar,Siwan,Daraundha,10,222,2112,46150000
Bihar,Siwan,Goriakothi,10,222,2113,62155000
Bihar,Siwan,Guthani,10,222,2114,83700000
Bihar,Siwan,Hasan Pura,10,222,2115,130950000
Bihar,Siwan,Hussainganj,10,222,2116,86100000
Bihar,Siwan,Lakri Nabiganj,10,222,2117,117300000
Bihar,Siwan,Maharajganj,10,222,2118,90300000
Bihar,Siwan,Mairwa,10,222,2119,76200000
Bihar,Siwan,Nautan,10,222,2120,45500000
Bihar,Siwan,Pachrukhi,10,222,2121,57050000
Bihar,Siwan,Raghunathpur,10,222,2122,109200000
Bihar,Siwan,Siswan,10,222,2123,69450000
Bihar,Siwan,Siwan,10,222,2124,56500000
Bihar,Siwan,Ziradei,10,222,2125,157500000
Bihar,Supaul,Basantpur,10,223,2126,166900000
Bihar,Supaul,Chhatapur,10,223,2127,169045081
Bihar,Supaul,Kishanpur,10,223,2128,137140000
Bihar,Supaul,Marauna,10,223,2129,250950000
Bihar,Supaul,Nirmali,10,223,2130,91565000
Bihar,Supaul,Pipra,10,223,2131,181305000
Bihar,Supaul,Pratapganj,10,223,2132,78421500
Bihar,Supaul,Raghopur,10,223,2133,236015000
Bihar,Supaul,Saraigarh Bhaptiyahi,10,223,2134,102450000
Bihar,Supaul,Supaul,10,223,2135,214920000
Bihar,Supaul,Tribeniganj,10,223,2136,175670000
Bihar,Vaishali,Bhagwanpur,10,224,2137,154628960
Bihar,Vaishali,Bidupur,10,224,2138,113664068
Bihar,Vaishali,Chehrakala,10,224,2139,203883000
Bihar,Vaishali,Desri,10,224,2140,33125000
Bihar,Vaishali,Garaul,10,224,2141,130872000
Bihar,Vaishali,Hajipur,10,224,2142,156852581
Bihar,Vaishali,Jandaha,10,224,2143,124230682
Bihar,Vaishali,Lalganj,10,224,2144,109295000
Bihar,Vaishali,Mahnar,10,224,2145,64290000
Bihar,Vaishali,Mahua,10,224,2146,170961660
Bihar,Vaishali,Patedhi Belsar,10,224,2147,60957000
Bihar,Vaishali,Patepur,10,224,2148,174205000
Bihar,Vaishali,Raghopur,10,224,2149,130159000
Bihar,Vaishali,Rajapakar,10,224,2150,70150000
Bihar,Vaishali,Sahdei Buzurg,10,224,2151,125780000
Bihar,Vaishali,Vaishali,10,224,2152,38670000
Chhattisgarh,Balod,Balod,22,646,3629,12633000
Chhattisgarh,Balod,Dondi,22,646,3633,54305000
Chhattisgarh,Balod,Dondilohara,22,646,3634,9210000
Chhattisgarh,Balod,Gunderdehi,22,646,3636,29874658
Chhattisgarh,Balod,Gurur,22,646,3637,20102000
Chhattisgarh,Baloda Bazar,Baloda Bazar,22,644,3695,6245000
Chhattisgarh,Baloda Bazar,Bhatapara,22,644,3696,5925000
Chhattisgarh,Baloda Bazar,Bilaigarh,22,644,3697,100000
Chhattisgarh,Baloda Bazar,Kasdol,22,644,3703,11157497
Chhattisgarh,Baloda Bazar,Palari,22,644,3705,7205000
Chhattisgarh,Baloda Bazar,Simga,22,644,3706,94903292
Chhattisgarh,Balrampur,Balrampur,22,649,3718,77879000
Chhattisgarh,Balrampur,Kusmi,22,649,3721,52135400
Chhattisgarh,Balrampur,Rajpur,22,649,3728,42916680
Chhattisgarh,Balrampur,Ramchandrapur,22,649,3730,95038500
Chhattisgarh,Balrampur,Shankargarh,22,649,3731,35147500
Chhattisgarh,Balrampur,Wadrafnagar,22,649,3735,49110200
Chhattisgarh,Bastar,Bakawand,22,374,3591,65583500
Chhattisgarh,Bastar,Bastanar,22,374,3592,61666262
Chhattisgarh,Bastar,Bastar,22,374,3593,103970773
Chhattisgarh,Bastar,Darbha,22,374,3594,31753000
Chhattisgarh,Bastar,Jagdalpur,22,374,3595,48323116
Chhattisgarh,Bastar,Lohandiguda,22,374,3598,26540000
Chhattisgarh,Bastar,Tokapal,22,374,3603,31783000
Chhattisgarh,Bemetara,Bemetara,22,650,3630,16510000
Chhattisgarh,Bemetara,Berla,22,650,3631,9334527
Chhattisgarh,Bemetara,Saja,22,650,3640,8610000
Chhattisgarh,Bijapur,Bhairamgarh,22,636,3614,3182909
Chhattisgarh,Bijapur,Bhopal Patnam,22,636,3615,5950000
Chhattisgarh,Bijapur,Bijapur,22,636,3616,2465000
Chhattisgarh,Bijapur,Usoor,22,636,3624,400000
Chhattisgarh,Bilaspur,Belha,22,375,3604,7940000
Chhattisgarh,Bilaspur,Kota,22,375,3607,11302000
Chhattisgarh,Bilaspur,Masturi,22,375,3610,15996640
Chhattisgarh,Bilaspur,Takhatpur,22,375,3613,9038000
Chhattisgarh,Dakshin Bastar Dantewada,Dantewada,22,376,3618,36346346
Chhattisgarh,Dakshin Bastar Dantewada,Geedam,22,376,3619,25325000
Chhattisgarh,Dakshin Bastar Dantewada,Katekalyan,22,376,3620,19558000
Chhattisgarh,Dakshin Bastar Dantewada,Kuwakonda,22,376,3622,15250000
Chhattisgarh,Dhamtari,Dhamtari,22,377,3625,66195000
Chhattisgarh,Dhamtari,Kurud,22,377,3626,103712332
Chhattisgarh,Dhamtari,Magarlod,22,377,3627,12455000
Chhattisgarh,Dhamtari,Nagari,22,377,3628,59672430
Chhattisgarh,Durg,Dhamdha,22,378,3632,34496978
Chhattisgarh,Durg,Durg,22,378,3635,29691220
Chhattisgarh,Durg,Patan,22,378,3639,14207000
Chhattisgarh,Gariyaband,Chhurra,22,645,3698,74069681
Chhattisgarh,Gariyaband,Deobhog,22,645,3699,10492867
Chhattisgarh,Gariyaband,Fingeshwar,22,645,3701,41587004
Chhattisgarh,Gariyaband,Gariyaband,22,645,3702,42640292
Chhattisgarh,Gariyaband,Mainpur,22,645,3704,38458708
Chhattisgarh,Gaurella Pendra Marwahi,Gaurella-1,22,734,3605,19067925
Chhattisgarh,Gaurella Pendra Marwahi,Gaurella-2,22,734,3606,24780000
Chhattisgarh,Gaurella Pendra Marwahi,Marwahi,22,734,3609,6230000
Chhattisgarh,Janjgir-Champa,Akaltara,22,379,3641,7545000
Chhattisgarh,Janjgir-Champa,Baloda,22,379,3643,9261413
Chhattisgarh,Janjgir-Champa,Bamhindih,22,379,3642,11915008
Chhattisgarh,Janjgir-Champa,Malkharoda,22,379,3646,150000
Chhattisgarh,Janjgir-Champa,Nawagarh,22,379,3638,7475000
Chhattisgarh,Janjgir-Champa,Nawagarh,22,379,3647,21411107
Chhattisgarh,Janjgir-Champa,Pamgarh,22,379,3648,5821051
Chhattisgarh,Jashpur,Bagicha,22,380,3650,17147000
Chhattisgarh,Jashpur,Duldula,22,380,3651,5125000
Chhattisgarh,Jashpur,Jashpur,22,380,3652,7306000
Chhattisgarh,Jashpur,Kansabel,22,380,3653,15613000
Chhattisgarh,Jashpur,Kunkuri,22,380,3654,12606948
Chhattisgarh,Jashpur,Manora,22,380,3655,12285000
Chhattisgarh,Jashpur,Patthalgaon,22,380,3656,12180000
Chhattisgarh,Jashpur,Pharsabahar,22,380,3657,14604150
Chhattisgarh,Kabeerdham,Bodla,22,382,3665,25455000
Chhattisgarh,Kabeerdham,Kawardha,22,382,3666,13782595
Chhattisgarh,Kabeerdham,Pandariya,22,382,3667,34892455
Chhattisgarh,Kabeerdham,S.Lohara,22,382,3668,21550000
Chhattisgarh,Kanker,Antagarh,22,381,3658,8400000
Chhattisgarh,Kanker,Bhanupratappur,22,381,3659,20405635
Chhattisgarh,Kanker,Charama,22,381,3660,73882000
Chhattisgarh,Kanker,Durgukondal,22,381,3661,8018000
Chhattisgarh,Kanker,Kanker,22,381,3662,21468000
Chhattisgarh,Kanker,Koilebeda,22,381,3663,30235000
Chhattisgarh,Kanker,Narharpur,22,381,3664,57924000
Chhattisgarh,Kondagaon,Baderajpur,22,643,3590,53130000
Chhattisgarh,Kondagaon,Keshkal,22,643,3596,48737800
Chhattisgarh,Kondagaon,Kondagaon,22,643,3597,49640750
Chhattisgarh,Kondagaon,Makdi,22,643,3599,53362071
Chhattisgarh,Kondagaon,Pharasgaon,22,643,3602,63467808
Chhattisgarh,Korba,Kartala,22,383,3669,12203200
Chhattisgarh,Korba,Katghora,22,383,3670,16829400
Chhattisgarh,Korba,Korba,22,383,3671,22950265
Chhattisgarh,Korba,Pali,22,383,3672,26506885
Chhattisgarh,Korba,Podi Uparoda,22,383,3673,24755000
Chhattisgarh,Korea,Baikunthpur,22,384,7144,31151988
Chhattisgarh,Korea,Bharatpur,22,384,3675,100000
Chhattisgarh,Korea,Khadgawana,22,384,3676,8975000
Chhattisgarh,Korea,Sonhat,22,384,3678,17850000
Chhattisgarh,Mahasamund,Bagbahara,22,385,3679,14012132
Chhattisgarh,Mahasamund,Basna,22,385,3680,26856998
Chhattisgarh,Mahasamund,Mahasamund,22,385,3681,13110790
Chhattisgarh,Mahasamund,Pithora,22,385,3682,27140000
Chhattisgarh,Mahasamund,Saraipali,22,385,3683,13183750
Chhattisgarh,Mungeli,Lormi,22,647,3608,19914745
Chhattisgarh,Mungeli,Mungeli,22,647,3611,5905000
Chhattisgarh,Mungeli,Pathariya,22,647,3612,8758236
Chhattisgarh,Narayanpur,Narayanpur,22,637,3600,22564625
Chhattisgarh,Narayanpur,Orchha(Abhujmad),22,637,3601,700000
Chhattisgarh,Raigarh,Dharamjaigarh,22,386,3685,18963300
Chhattisgarh,Raigarh,Gharghoda,22,386,3686,8700020
Chhattisgarh,Raigarh,Kharsia,22,386,3687,17000000
Chhattisgarh,Raigarh,Lailunga,22,386,3688,18836400
Chhattisgarh,Raigarh,Pussore,22,386,3689,25849000
Chhattisgarh,Raigarh,Raigarh,22,386,3690,35807838
Chhattisgarh,Raigarh,Tamnar,22,386,3692,9885000
Chhattisgarh,Raipur,Abhanpur,22,387,3693,39850096
Chhattisgarh,Raipur,Arang,22,387,3694,42158993
Chhattisgarh,Raipur,Dharsiwa,22,387,3700,40338313
Chhattisgarh,Raipur,Tilda,22,387,3707,53612000
Chhattisgarh,Rajnandgaon,A.Chowki (Td),22,388,3708,100000
Chhattisgarh,Rajnandgaon,Chhuikhadan,22,388,3709,150000
Chhattisgarh,Rajnandgaon,Chhuriya,22,388,3710,48944000
Chhattisgarh,Rajnandgaon,Dongargaon,22,388,3711,56620000
Chhattisgarh,Rajnandgaon,Dongarghar,22,388,3712,33015000
Chhattisgarh,Rajnandgaon,Khairagarh,22,388,3713,650000
Chhattisgarh,Rajnandgaon,Rajnandgaon,22,388,3716,164775172
Chhattisgarh,Sukma,Chhindgarh,22,642,3617,13764281
Chhattisgarh,Sukma,Konta,22,642,3621,1732800
Chhattisgarh,Sukma,Sukma,22,642,3623,27450000
Chhattisgarh,Surajpur,Bhaiyathan,22,648,3720,27702000
Chhattisgarh,Surajpur,Odagi,22,648,3725,79780000
Chhattisgarh,Surajpur,Pratappur,22,648,3726,36200000
Chhattisgarh,Surajpur,Premnagar,22,648,3727,16915000
Chhattisgarh,Surajpur,Ramanujnagar,22,648,3729,28495000
Chhattisgarh,Surajpur,Surajpur,22,648,3733,40497000
Chhattisgarh,Surguja,Ambikapur,22,389,3717,81547923
Chhattisgarh,Surguja,Batauli,22,389,3719,46580000
Chhattisgarh,Surguja,Lakhanpur,22,389,3722,42490400
Chhattisgarh,Surguja,Lundra,22,389,3723,25155300
Chhattisgarh,Surguja,Mainpat,22,389,3724,17720000
Chhattisgarh,Surguja,Sitapur,22,389,3732,45579000
Chhattisgarh,Surguja,Udaipur,22,389,3734,44170000
Goa,North Goa,Bardez,30,551,5929,6458000
Goa,North Goa,Bicholim,30,551,5930,6533093
Goa,North Goa,Pernem,30,551,5931,2548895
Goa,North Goa,Ponda,30,551,5932,1600000
Goa,North Goa,Satari,30,551,5933,2031220
Goa,North Goa,Tiswadi,30,551,5934,1200000
Goa,South Goa,Canacona,30,552,5935,1948166
Goa,South Goa,Dharbandora,30,552,6841,1050000
Goa,South Goa,Mormugao,30,552,5936,998000
Goa,South Goa,Quepem,30,552,5937,650000
Goa,South Goa,Sanguem,30,552,5939,1205000
Gujarat,Ahmedabad,Bavla,24,438,4051,700000
Gujarat,Ahmedabad,Daskroi,24,438,4052,4764500
Gujarat,Ahmedabad,Detroj Rampura,24,438,4053,800000
Gujarat,Ahmedabad,Dhandhuka,24,438,4054,305000
Gujarat,Ahmedabad,Dholera,24,438,7155,55000
Gujarat,Ahmedabad,Dholka,24,438,4055,1367000
Gujarat,Ahmedabad,Sanand,24,438,4058,300000
Gujarat,Ahmedabad,Viramgam,24,438,4059,1450000
Gujarat,Amreli,Amreli,24,439,4060,755000
Gujarat,Amreli,Babra,24,439,4061,4150000
Gujarat,Amreli,Bagasara,24,439,4062,2375000
Gujarat,Amreli,Dhari,24,439,4063,500000
Gujarat,Amreli,Jafrabad,24,439,4064,300000
Gujarat,Amreli,Khambha,24,439,4065,1250000
Gujarat,Amreli,Kunkavav-Vadia,24,439,4066,5809040
Gujarat,Amreli,Lathi,24,439,4067,160000
Gujarat,Amreli,Lilia,24,439,4068,3430000
Gujarat,Amreli,Rajula,24,439,4069,680000
Gujarat,Amreli,Saverkundla,24,439,4070,425000
Gujarat,Anand,Anand,24,440,4071,6009800
Gujarat,Anand,Anklav,24,440,4072,2881500
Gujarat,Anand,Borsad,24,440,4073,901200
Gujarat,Anand,Khambhat,24,440,4074,3295400
Gujarat,Anand,Petlad,24,440,4075,16857076
Gujarat,Anand,Sojitra,24,440,4076,50000
Gujarat,Anand,Tarapur,24,440,4077,895000
Gujarat,Anand,Umreth,24,440,4078,2611960
Gujarat,Arvalli,Bayad,24,672,4219,10046462
Gujarat,Arvalli,Bhiloda,24,672,4220,13519000
Gujarat,Arvalli,Dhansura,24,672,4221,6283500
Gujarat,Arvalli,Malpur,24,672,4225,3140000
Gujarat,Arvalli,Meghraj,24,672,4226,2960000
Gujarat,Arvalli,Modasa,24,672,4227,6886000
Gujarat,Banas Kantha,Amirgadh,24,441,4079,1100000
Gujarat,Banas Kantha,Bhabhar,24,441,4080,350000
Gujarat,Banas Kantha,Danta,24,441,4081,2050000
Gujarat,Banas Kantha,Dantivada,24,441,4082,1160000
Gujarat,Banas Kantha,Deesa,24,441,4083,560000
Gujarat,Banas Kantha,Dhanera,24,441,4085,8752000
Gujarat,Banas Kantha,Kankrej,24,441,4086,550000
Gujarat,Banas Kantha,Lakhani,24,441,7119,100000
Gujarat,Banas Kantha,Palanpur,24,441,4087,1405000
Gujarat,Banas Kantha,Tharad,24,441,4088,850000
Gujarat,Banas Kantha,Vadgam,24,441,4089,3800000
Gujarat,Banas Kantha,Vav,24,441,4090,450000
Gujarat,Bharuch,Anklesvar,24,442,4092,6196000
Gujarat,Bharuch,Bharuch,24,442,4093,13954589
Gujarat,Bharuch,Hansot,24,442,4094,2870000
Gujarat,Bharuch,Jambusar,24,442,4095,4706000
Gujarat,Bharuch,Jhagadia,24,442,4096,11994000
Gujarat,Bharuch,Netrang,24,442,7157,1805000
Gujarat,Bharuch,Vagra,24,442,4097,700000
Gujarat,Bharuch,Valia,24,442,4098,1800000
Gujarat,Bhavnagar,Bhavnagar,24,443,4099,813000
Gujarat,Bhavnagar,Gariadhar,24,443,4102,1710000
Gujarat,Bhavnagar,Ghogha,24,443,4103,1348200
Gujarat,Bhavnagar,Jesar,24,443,7117,588000
Gujarat,Bhavnagar,Mahuva,24,443,4104,2193000
Gujarat,Bhavnagar,Palitana,24,443,4105,849200
Gujarat,Bhavnagar,Sihor,24,443,4106,3711840
Gujarat,Bhavnagar,Talaja,24,443,4107,1764000
Gujarat,Bhavnagar,Vallabhipur,24,443,4109,2788800
Gujarat,Botad,Barvala,24,676,4050,691000
Gujarat,Botad,Botad,24,676,4100,2183000
Gujarat,Botad,Gadhada,24,676,4101,1263200
Gujarat,Botad,Ranpur,24,676,4057,633000
Gujarat,Chhotaudepur,Bodeli,24,668,7156,11233347
Gujarat,Chhotaudepur,Chhota Udepur,24,668,4257,2067400
Gujarat,Chhotaudepur,Jetpur Pavi,24,668,4259,7145000
Gujarat,Chhotaudepur,Kawant,24,668,4261,5979931
Gujarat,Chhotaudepur,Naswadi,24,668,4262,16290000
Gujarat,Chhotaudepur,Sankheda,24,668,4264,4475965
Gujarat,Dahod,Dahod,24,445,4111,5550000
Gujarat,Dahod,Devgad Bariya,24,445,4112,6660000
Gujarat,Dahod,Dhanpur,24,445,4113,2274000
Gujarat,Dahod,Fatepura,24,445,4114,979000
Gujarat,Dahod,Garbada,24,445,4115,3596000
Gujarat,Dahod,Jhalod,24,445,4116,4432000
Gujarat,Dahod,Limkheda,24,445,4117,1311750
Gujarat,Dahod,Sanjeli,24,445,7132,2297000
Gujarat,Dahod,Singvad,24,445,7124,2285000
Gujarat,Dangs,Ahwa,24,444,4110,1516230
Gujarat,Dangs,Subir,24,444,7109,924790
Gujarat,Dangs,Waghai,24,444,7108,1800000
Gujarat,Devbhumi Dwarka,Bhanvad,24,674,4122,2246000
Gujarat,Devbhumi Dwarka,Kalyanpur,24,674,4128,350000
Gujarat,Devbhumi Dwarka,Khambhalia,24,674,4129,1350000
Gujarat,Devbhumi Dwarka,Okhamandal,24,674,4131,1600000
Gujarat,Gandhinagar,Dehgam,24,446,4118,5098188
Gujarat,Gandhinagar,Gandhinagar,24,446,4119,13309200
Gujarat,Gandhinagar,Kalol,24,446,4120,8889884
Gujarat,Gandhinagar,Mansa,24,446,4121,12330000
Gujarat,Gir Somnath,Girgadhda,24,675,7158,592000
Gujarat,Gir Somnath,Kodinar,24,675,4135,7150000
Gujarat,Gir Somnath,Patan Veraval,24,675,4140,720984
Gujarat,Gir Somnath,Sutrapada,24,675,4141,1430000
Gujarat,Gir Somnath,Talala,24,675,4142,3670000
Gujarat,Gir Somnath,Una,24,675,4143,1905000
Gujarat,Jamnagar,Dhrol,24,447,4123,2150000
Gujarat,Jamnagar,Jamjodhpur,24,447,4124,970000
Gujarat,Jamnagar,Jamnagar,24,447,4125,6832000
Gujarat,Jamnagar,Jodiya,24,447,4126,200000
Gujarat,Jamnagar,Kalavad,24,447,4127,2963000
Gujarat,Jamnagar,Lalpur,24,447,4130,1050000
Gujarat,Junagadh,Bhesan,24,448,4132,957000
Gujarat,Junagadh,Junagadh,24,448,4133,2696000
Gujarat,Junagadh,Keshod,24,448,4134,5445000
Gujarat,Junagadh,Malia,24,448,4136,550000
Gujarat,Junagadh,Manavadar,24,448,4137,500000
Gujarat,Junagadh,Mangrol,24,448,4138,100000
Gujarat,Junagadh,Mendarda,24,448,4139,3300600
Gujarat,Junagadh,Vanthali,24,448,4144,950000
Gujarat,Junagadh,Visavadar,24,448,4145,4905000
Gujarat,Kachchh,Abdasa,24,449,4146,2627000
Gujarat,Kachchh,Anjar,24,449,4147,2460000
Gujarat,Kachchh,Bhachau,24,449,4148,500000
Gujarat,Kachchh,Bhuj,24,449,4149,5742000
Gujarat,Kachchh,Gandhidham,24,449,4150,2350000
Gujarat,Kachchh,Lakhpat,24,449,4151,4515000
Gujarat,Kachchh,Mandvi,24,449,4152,6550000
Gujarat,Kachchh,Mundra,24,449,4153,800000
Gujarat,Kachchh,Nakhatrana,24,449,4154,6695000
Gujarat,Kachchh,Rapar,24,449,4155,900000
Gujarat,Kheda,Galteshwar,24,450,7128,760000
Gujarat,Kheda,Kapadvanj,24,450,4157,13920000
Gujarat,Kheda,Kathlal,24,450,4158,24212000
Gujarat,Kheda,Kheda,24,450,4159,2687860
Gujarat,Kheda,Mahudha,24,450,4160,305000
Gujarat,Kheda,Matar,24,450,4161,30000
Gujarat,Kheda,Mehmedabad,24,450,4162,4881733
Gujarat,Kheda,Nadiad,24,450,4163,5021202
Gujarat,Kheda,Thasra,24,450,4164,1421230
Gujarat,Kheda,Vaso,24,450,7131,2508240
Gujarat,Mahesana,Bechraji,24,451,4166,9534000
Gujarat,Mahesana,Jotana,24,451,7118,1780000
Gujarat,Mahesana,Kadi,24,451,4167,10249975
Gujarat,Mahesana,Kheralu,24,451,4168,14829200
Gujarat,Mahesana,Mahesana,24,451,4169,16065000
Gujarat,Mahesana,Satlasna,24,451,4170,18250000
Gujarat,Mahesana,Unjha,24,451,4171,3974032
Gujarat,Mahesana,Vadnagar,24,451,4172,6440000
Gujarat,Mahesana,Vijapur,24,451,4173,15374000
Gujarat,Mahesana,Visnagar,24,451,4174,22854460
Gujarat,Mahisagar,Balasinor,24,669,4156,8003000
Gujarat,Mahisagar,Kadana,24,669,4188,5971900
Gujarat,Mahisagar,Khanpur,24,669,4190,6641000
Gujarat,Mahisagar,Lunawada,24,669,4191,4960000
Gujarat,Mahisagar,Santrampur,24,669,4193,3498300
Gujarat,Mahisagar,Virpur,24,669,4165,490000
Gujarat,Morbi,Halvad,24,673,4251,450000
Gujarat,Morbi,Maliya,24,673,4212,300000
Gujarat,Morbi,Morvi,24,673,4213,200000
Gujarat,Morbi,Tankara,24,673,4216,804000
Gujarat,Morbi,Wankaner,24,673,4218,934000
Gujarat,Narmada,Dediyapada,24,452,4175,6779100
Gujarat,Narmada,Garudeshwar,24,452,7129,7590000
Gujarat,Narmada,Nandod,24,452,4176,8679140
Gujarat,Narmada,Sagbara,24,452,4177,19285255
Gujarat,Narmada,Tilakwada,24,452,4178,1460000
Gujarat,Navsari,Chikhali,24,453,4179,52884000
Gujarat,Navsari,Gandevi,24,453,4180,32785000
Gujarat,Navsari,Jalalpore,24,453,4181,42417400
Gujarat,Navsari,Khergam,24,453,7116,25730000
Gujarat,Navsari,Navsari,24,453,4182,14749000
Gujarat,Navsari,Vansda,24,453,4183,26912000
Gujarat,Panch Mahals,Ghoghamba,24,454,4184,5150520
Gujarat,Panch Mahals,Godhra,24,454,4185,10939500
Gujarat,Panch Mahals,Halol,24,454,4186,1450000
Gujarat,Panch Mahals,Jambughoda,24,454,4187,7541900
Gujarat,Panch Mahals,Kalol,24,454,4189,2616000
Gujarat,Panch Mahals,Morvahadaf,24,454,4192,3925000
Gujarat,Panch Mahals,Shehera,24,454,4194,10460000
Gujarat,Patan,Chanasma,24,455,4195,12480100
Gujarat,Patan,Harij,24,455,4196,8580000
Gujarat,Patan,Patan,24,455,4197,17023751
Gujarat,Patan,Radhanpur,24,455,4198,1350000
Gujarat,Patan,Sami,24,455,4199,2275000
Gujarat,Patan,Sankheshwar,24,455,7120,2605000
Gujarat,Patan,Santalpur,24,455,4200,3548000
Gujarat,Patan,Saraswati,24,455,7121,8356185
Gujarat,Patan,Sidhpur,24,455,4201,3978274
Gujarat,Porbandar,Kutiyana,24,456,4202,2270000
Gujarat,Porbandar,Porbandar,24,456,4203,3072000
Gujarat,Porbandar,Ranavav,24,456,4204,2296000
Gujarat,Rajkot,Dhoraji,24,457,4205,4280000
Gujarat,Rajkot,Gondal,24,457,4206,7302000
Gujarat,Rajkot,Jamkandorna,24,457,4207,560000
Gujarat,Rajkot,Jasdan,24,457,4208,6347278
Gujarat,Rajkot,Jetpur,24,457,4209,315000
Gujarat,Rajkot,Kotda Sangani,24,457,4210,4230000
Gujarat,Rajkot,Lodhika,24,457,4211,500000
Gujarat,Rajkot,Paddhari,24,457,4214,3150000
Gujarat,Rajkot,Rajkot,24,457,4215,1100000
Gujarat,Rajkot,Upleta,24,457,4217,2200000
Gujarat,Rajkot,Vinchhiya,24,457,7133,3920000
Gujarat,Sabar Kantha,Himatnagar,24,458,4222,6682686
Gujarat,Sabar Kantha,Idar,24,458,4223,2817000
Gujarat,Sabar Kantha,Khedbrahma,24,458,4224,3571800
Gujarat,Sabar Kantha,Poshina,24,458,7134,2900000
Gujarat,Sabar Kantha,Prantij,24,458,4228,19194755
Gujarat,Sabar Kantha,Talod,24,458,4229,15928351
Gujarat,Sabar Kantha,Vadali,24,458,4230,9470000
Gujarat,Sabar Kantha,Vijaynagar,24,458,4231,8631000
Gujarat,Surat,Bardoli,24,459,4232,9832000
Gujarat,Surat,Chorasi,24,459,4233,2990000
Gujarat,Surat,Kamrej,24,459,4234,2406506
Gujarat,Surat,Mahuva,24,459,4235,12248750
