year,state_code,state_name,district_code,district_name,block_code,block_name,tot_expenditure,tot_mandays
2017-2021,18,Assam,301,Sonitpur,2710,Gabhoru,1687,12449439
2017-2021,18,Assam,705,Biswanath,2711,Naduar,4159,46458885
2017-2021,18,Assam,705,Biswanath,2712,Pub Chaiduar,2926,41706395
2017-2021,18,Assam,301,Sonitpur,2713,Rangapara,910,14076143
2017-2021,18,Assam,705,Biswanath,2714,Sakomatha,1500,18547452
2017-2021,18,Assam,705,Biswanath,2715,Sootea,3563,34489833
2017-2021,18,Assam,302,Tinsukia,2716,Guijan,938,15197173
2017-2021,18,Assam,302,Tinsukia,2717,Hapjan,2540,44428637
2017-2021,18,Assam,302,Tinsukia,2718,Itakhuli,949,8782590
2017-2021,18,Assam,302,Tinsukia,2719,Kakopathar,3918,85529281
2017-2021,18,Assam,302,Tinsukia,2720,Margherita,1877,29375166
2017-2021,18,Assam,302,Tinsukia,2721,Sadiya,1492,29424027
2017-2021,18,Assam,302,Tinsukia,2722,Saikhowa,1494,28381286
2017-2021,19,West Bengal,303,North 24 Parganas,2723,Amdanga,5109,102654353
2017-2021,19,West Bengal,303,North 24 Parganas,2724,Baduria,8269,120758603
2017-2021,19,West Bengal,303,North 24 Parganas,2725,Bagdah,8146,138082173
2017-2021,19,West Bengal,303,North 24 Parganas,2726,Barasat-I,8476,187637961
2017-2021,19,West Bengal,303,North 24 Parganas,2727,Barasat-Ii,4069,92108637
2017-2021,19,West Bengal,303,North 24 Parganas,2728,Barrackpore-I,2764,62128745
2017-2021,19,West Bengal,303,North 24 Parganas,2729,Barrackpore-Ii,516,10681359
2017-2021,19,West Bengal,303,North 24 Parganas,2730,Basirhat-I,5651,97881310
2017-2021,19,West Bengal,303,North 24 Parganas,2731,Basirhat-Ii,10111,178710130
2017-2021,19,West Bengal,303,North 24 Parganas,2732,Bangaon,7067,131834801
2017-2021,19,West Bengal,303,North 24 Parganas,2733,Deganga,7058,138635447
2017-2021,19,West Bengal,303,North 24 Parganas,2734,Gaighata,6873,130991147
2017-2021,19,West Bengal,303,North 24 Parganas,2735,Habra-I,2872,62311121
2017-2021,19,West Bengal,303,North 24 Parganas,2736,Habra-Ii,3445,65113135
2017-2021,19,West Bengal,303,North 24 Parganas,2737,Haroa,4697,85665002
2017-2021,19,West Bengal,303,North 24 Parganas,2738,Hasnabad,10360,208835531
2017-2021,19,West Bengal,303,North 24 Parganas,2739,Hingalganj,10005,175520408
2017-2021,19,West Bengal,303,North 24 Parganas,2740,Minakha,6060,111501928
2017-2021,19,West Bengal,303,North 24 Parganas,2741,Rajarhat,898,21619756
2017-2021,19,West Bengal,303,North 24 Parganas,2742,Sandeshkhali-I,8798,172256452
2017-2021,19,West Bengal,303,North 24 Parganas,2743,Sandeshkhali-Ii,15456,182769917
2017-2021,19,West Bengal,303,North 24 Parganas,2744,Swarupnagar,6716,130853595
2017-2021,19,West Bengal,304,South 24 Parganas,2745,Baruipur,14401,192703021
2017-2021,19,West Bengal,304,South 24 Parganas,2746,Basanti,14449,211587079
2017-2021,19,West Bengal,304,South 24 Parganas,2747,Bhangar-I,9280,180214493
2017-2021,19,West Bengal,304,South 24 Parganas,2748,Bhangar-Ii,9588,198069673
2017-2021,19,West Bengal,304,South 24 Parganas,2749,Bishnupur-I,4552,99270784
2017-2021,19,West Bengal,304,South 24 Parganas,2750,Bishnupur-Ii,3955,117158527
2017-2021,19,West Bengal,304,South 24 Parganas,2751,Budge Budge-I,3634,75272381
2017-2021,19,West Bengal,304,South 24 Parganas,2752,Budge Budge-Ii,8109,173686285
2017-2021,19,West Bengal,304,South 24 Parganas,2753,Canning-I,9299,163733366
2017-2021,19,West Bengal,304,South 24 Parganas,2754,Canning-Ii,11825,218792398
2017-2021,19,West Bengal,304,South 24 Parganas,2755,Diamond Harbour-I,4293,79966358
2017-2021,19,West Bengal,304,South 24 Parganas,2756,Diamond Harbour-Ii,7802,114845202
2017-2021,19,West Bengal,304,South 24 Parganas,2757,Falta,14350,214291326
2017-2021,19,West Bengal,304,South 24 Parganas,2758,Gosaba,22380,292291626
2017-2021,19,West Bengal,304,South 24 Parganas,2759,Jaynagar-I,9924,154568859
2017-2021,19,West Bengal,304,South 24 Parganas,2760,Jaynagar-Ii,9398,120386923
2017-2021,19,West Bengal,304,South 24 Parganas,2761,Kak Dwip,10893,224826909
2017-2021,19,West Bengal,304,South 24 Parganas,2762,Kulpi,20885,261183149
2017-2021,19,West Bengal,304,South 24 Parganas,2763,Kultali,27870,115592985
2017-2021,19,West Bengal,304,South 24 Parganas,2764,Magra Hat-I,9977,167625503
2017-2021,19,West Bengal,304,South 24 Parganas,2765,Magra Hat-Ii,7315,144223950
2017-2021,19,West Bengal,304,South 24 Parganas,2766,Mandirbazar,12652,168909596
2017-2021,19,West Bengal,304,South 24 Parganas,2767,Mathurapur I,4042,76169306
2017-2021,19,West Bengal,304,South 24 Parganas,2768,Mathurapur-Ii,10320,171822936
2017-2021,19,West Bengal,304,South 24 Parganas,2769,Namkhana,10415,186756941
2017-2021,19,West Bengal,304,South 24 Parganas,2770,Pathar Pratima,25351,512570283
2017-2021,19,West Bengal,304,South 24 Parganas,2771,Sagar,19611,362354937
2017-2021,19,West Bengal,304,South 24 Parganas,2772,Sonar Pur,6259,137394440
2017-2021,19,West Bengal,304,South 24 Parganas,2773,Thakurpukur Mahestola,1177,27700893
2017-2021,19,West Bengal,305,Bankura,2774,Bankura-I,2709,48808639
2017-2021,19,West Bengal,305,Bankura,2775,Bankura-Ii,2869,38464149
2017-2021,19,West Bengal,305,Bankura,2776,Barjora,5685,125669016
2017-2021,19,West Bengal,305,Bankura,2777,Chhatna,5188,81928151
2017-2021,19,West Bengal,305,Bankura,2778,Gangajal Ghati,4786,79884886
2017-2021,19,West Bengal,305,Bankura,2779,Hirbandh,3514,52219452
2017-2021,19,West Bengal,305,Bankura,2780,Indpur,5305,92189185
2017-2021,19,West Bengal,305,Bankura,2781,Indus,6476,106068969
2017-2021,19,West Bengal,305,Bankura,2782,Joypur,13314,316465924
2017-2021,19,West Bengal,305,Bankura,2783,Khatra,4954,73358135
2017-2021,19,West Bengal,305,Bankura,2784,Kotulpur,6205,109122903
2017-2021,19,West Bengal,305,Bankura,2785,Mejhia,2336,52144121
2017-2021,19,West Bengal,305,Bankura,2786,Onda,8441,140233784
2017-2021,19,West Bengal,305,Bankura,2787,Patrasayer,7554,100383563
2017-2021,19,West Bengal,305,Bankura,2788,Raipur,9878,121500632
2017-2021,19,West Bengal,305,Bankura,2789,Ranibundh,7411,116448421
2017-2021,19,West Bengal,305,Bankura,2790,Saltora,3319,55159554
2017-2021,19,West Bengal,305,Bankura,2791,Sarenga,4732,87406639
2017-2021,19,West Bengal,305,Bankura,2792,Simlapal,6029,129280576
2017-2021,19,West Bengal,305,Bankura,2793,Sonamukhi,6564,117740003
2017-2021,19,West Bengal,305,Bankura,2794,Taldangra,8735,246544225
2017-2021,19,West Bengal,305,Bankura,2795,Vishnupur,8194,187589421
2017-2021,19,West Bengal,306,Purba Bardhaman,2796,Ausgram-I,6622,159953035
2017-2021,19,West Bengal,704,Paschim Bardhaman,2797,Ausgram-Ii,20225,328373454
2017-2021,19,West Bengal,704,Paschim Bardhaman,2798,Barabani,1436,22532598
2017-2021,19,West Bengal,306,Purba Bardhaman,2799,Bhatar,11710,236838880
2017-2021,19,West Bengal,306,Purba Bardhaman,2800,Burdwan-I,12096,325399999
2017-2021,19,West Bengal,306,Purba Bardhaman,2801,Burdwan-Ii,9604,296814736
2017-2021,19,West Bengal,704,Paschim Bardhaman,2802,Durgapur Faridpur,5129,107301281
2017-2021,19,West Bengal,306,Purba Bardhaman,2803,Galsi-I,10806,217612912
2017-2021,19,West Bengal,306,Purba Bardhaman,2804,Galsi-Ii,11662,195893163
2017-2021,19,West Bengal,306,Purba Bardhaman,2805,Jamalpur,14169,360978870
2017-2021,19,West Bengal,704,Paschim Bardhaman,2806,Jamuria,2135,41176255
2017-2021,19,West Bengal,306,Purba Bardhaman,2807,Kalna-Ii,9746,310417715
2017-2021,19,West Bengal,306,Purba Bardhaman,2808,Kalna-I,10004,219445589
2017-2021,19,West Bengal,704,Paschim Bardhaman,2809,Kanksa,10054,236913900
2017-2021,19,West Bengal,306,Purba Bardhaman,2810,Katwa-I,9809,249704183
2017-2021,19,West Bengal,306,Purba Bardhaman,2811,Katwa-Ii,11679,222117556
2017-2021,19,West Bengal,306,Purba Bardhaman,2812,Ketugram-Ii,5316,135851235
2017-2021,19,West Bengal,306,Purba Bardhaman,2813,Ketugram-I,9712,260198815
2017-2021,19,West Bengal,306,Purba Bardhaman,2814,Khandaghosh,16591,500273370
2017-2021,19,West Bengal,306,Purba Bardhaman,2815,Mongolkote,22341,284402365
2017-2021,19,West Bengal,306,Purba Bardhaman,2816,Manteswar,12404,290877139
2017-2021,19,West Bengal,306,Purba Bardhaman,2817,Memari-I,5579,145956602
2017-2021,19,West Bengal,306,Purba Bardhaman,2818,Memari-Ii,7773,202971365
2017-2021,19,West Bengal,704,Paschim Bardhaman,2819,Andal,2477,51296035
2017-2021,19,West Bengal,704,Paschim Bardhaman,2820,Pandabeshwar,1447,22736195
2017-2021,19,West Bengal,306,Purba Bardhaman,2821,Purbasthali-I,4165,84813050
2017-2021,19,West Bengal,306,Purba Bardhaman,2822,Purbasthali-Ii,10233,247843805
2017-2021,19,West Bengal,306,Purba Bardhaman,2823,Raina-I,16502,502233737
2017-2021,19,West Bengal,306,Purba Bardhaman,2824,Raina-Ii,15078,389045391
2017-2021,19,West Bengal,704,Paschim Bardhaman,2825,Raniganj,2467,48189173
2017-2021,19,West Bengal,704,Paschim Bardhaman,2826,Salanpur,2097,39701814
2017-2021,19,West Bengal,307,Birbhum,2827,Bolpur-Sriniketan,18005,310418944
2017-2021,19,West Bengal,307,Birbhum,2828,Dubrajpur,12832,268177341
2017-2021,19,West Bengal,307,Birbhum,2829,Illambazar,8077,163743685
2017-2021,19,West Bengal,307,Birbhum,2830,Khoyrasol,7237,127748475
2017-2021,19,West Bengal,307,Birbhum,2831,Labpur,14290,375852871
2017-2021,19,West Bengal,307,Birbhum,2832,Mayureswar-I,8330,124305217
2017-2021,19,West Bengal,307,Birbhum,2833,Mayureswar-Ii,4662,71292544
2017-2021,19,West Bengal,307,Birbhum,2834,Mohammad Bazar,8037,184735989
2017-2021,19,West Bengal,307,Birbhum,2835,Murarai-I,7090,107653882
2017-2021,19,West Bengal,307,Birbhum,2836,Murarai-Ii,8101,125155421
2017-2021,19,West Bengal,307,Birbhum,2837,Nalhati-I,9090,178903748
2017-2021,19,West Bengal,307,Birbhum,2838,Nalhati-Ii,3169,55189994
2017-2021,19,West Bengal,307,Birbhum,2839,Nanoor,12515,245807528
2017-2021,19,West Bengal,307,Birbhum,2840,Rajnagar,4571,73978988
2017-2021,19,West Bengal,307,Birbhum,2841,Rampurhat-I,8402,134105693
2017-2021,19,West Bengal,307,Birbhum,2842,Rampurhat-Ii,11857,194335865
2017-2021,19,West Bengal,307,Birbhum,2843,Sainthia,10111,244956038
2017-2021,19,West Bengal,307,Birbhum,2844,Suri-I,4531,85097230
2017-2021,19,West Bengal,307,Birbhum,2845,Suri-Ii,5627,104029144
2017-2021,19,West Bengal,308,Cooch Behar,2846,Cooch Behar Ii,30178,477978090
2017-2021,19,West Bengal,308,Cooch Behar,2847,Cooch Behar-I,22730,326871833
2017-2021,19,West Bengal,308,Cooch Behar,2848,Dinhata-I,25727,256334002
2017-2021,19,West Bengal,308,Cooch Behar,2849,Dinhata-Ii,25496,339157923
2017-2021,19,West Bengal,308,Cooch Behar,2850,Haldibari,10454,223485292
2017-2021,19,West Bengal,308,Cooch Behar,2851,Matha Bhanga-Ii,16096,317217596
2017-2021,19,West Bengal,308,Cooch Behar,2852,Mathabhanga-I,15699,325529335
2017-2021,19,West Bengal,308,Cooch Behar,2853,Mekliganj,7646,193321103
2017-2021,19,West Bengal,308,Cooch Behar,2854,Sitai,6658,126496788
2017-2021,19,West Bengal,308,Cooch Behar,2855,Sitalkuchi,20898,387153777
2017-2021,19,West Bengal,308,Cooch Behar,2856,Tufanganj-I,18043,372595336
2017-2021,19,West Bengal,308,Cooch Behar,2857,Tufanganj-Ii,18150,353016182
2017-2021,19,West Bengal,309,Darjeeling,2858,Darjeeling Pulbazar,18154,355324196
2017-2021,19,West Bengal,702,Kalimpong,2859,Garubathan,11416,221008668
2017-2021,19,West Bengal,309,Darjeeling,2860,Jorebunglow Sukhia Pokhari,14049,242911536
2017-2021,19,West Bengal,702,Kalimpong,2861,Kalimpong-I,16840,246264260
2017-2021,19,West Bengal,702,Kalimpong,2862,Kalimpong-Ii,10235,163069560
2017-2021,19,West Bengal,309,Darjeeling,2863,Khoribari,2755,41174390
2017-2021,19,West Bengal,309,Darjeeling,2864,Kurseong,11225,223533102
2017-2021,19,West Bengal,309,Darjeeling,2865,Matigara,2856,61285663
2017-2021,19,West Bengal,309,Darjeeling,2866,Mirik,7822,125184323
2017-2021,19,West Bengal,309,Darjeeling,2867,Naxalbari,4384,88346725
2017-2021,19,West Bengal,309,Darjeeling,2868,Phansidewa,5689,101625972
2017-2021,19,West Bengal,309,Darjeeling,2869,Rongli Rongliot,17513,248488135
2017-2021,19,West Bengal,310,Dakshin Dinajpur,2870,Balurghat,6942,89631669
2017-2021,19,West Bengal,310,Dakshin Dinajpur,2871,Bansihari,2021,37489657
2017-2021,19,West Bengal,310,Dakshin Dinajpur,2872,Gangarampur,7996,151608805
2017-2021,19,West Bengal,310,Dakshin Dinajpur,2873,Harirampur,4920,117116594
2017-2021,19,West Bengal,310,Dakshin Dinajpur,2874,Hili,2332,41668912
2017-2021,19,West Bengal,310,Dakshin Dinajpur,2875,Kumarganj,6823,90560592
2017-2021,19,West Bengal,310,Dakshin Dinajpur,2876,Kushmandi,9743,139884203
2017-2021,19,West Bengal,310,Dakshin Dinajpur,2877,Tapan,8114,154368408
2017-2021,19,West Bengal,311,Uttar Dinajpur,2878,Chopra,7782,112088579
2017-2021,19,West Bengal,311,Uttar Dinajpur,2879,Goalpokhar Ii,12303,202034241
2017-2021,19,West Bengal,311,Uttar Dinajpur,2880,Goalpokhar-I,14648,210914901
2017-2021,19,West Bengal,311,Uttar Dinajpur,2881,Hemtabad,3751,74661430
2017-2021,19,West Bengal,311,Uttar Dinajpur,2882,Islampur,12283,198183681
2017-2021,19,West Bengal,311,Uttar Dinajpur,2883,Itahar,9172,155251766
2017-2021,19,West Bengal,311,Uttar Dinajpur,2884,Kaliaganj,6505,119843737
2017-2021,19,West Bengal,311,Uttar Dinajpur,2885,Karandighi,10221,177843357
2017-2021,19,West Bengal,311,Uttar Dinajpur,2886,Raiganj,9945,193381115
2017-2021,19,West Bengal,312,Hooghly,2887,Arambagh,28322,663386907
2017-2021,19,West Bengal,312,Hooghly,2888,Balagarh,15657,321968348
2017-2021,19,West Bengal,312,Hooghly,2889,Chanditala-I,10105,166277523
2017-2021,19,West Bengal,312,Hooghly,2890,Chanditala-Ii,3433,55805969
2017-2021,19,West Bengal,312,Hooghly,2891,Chinsurah-Mogra,3679,64276357
2017-2021,19,West Bengal,312,Hooghly,2892,Dhaniakhali,41413,1021684607
2017-2021,19,West Bengal,312,Hooghly,2893,Goghat-I,12044,279251840
2017-2021,19,West Bengal,312,Hooghly,2894,Goghat-Ii,12740,317650932
2017-2021,19,West Bengal,312,Hooghly,2895,Haripal,11723,269991993
2017-2021,19,West Bengal,312,Hooghly,2896,Jangipara,24759,510949952
2017-2021,19,West Bengal,312,Hooghly,2897,Khanakul-I,19537,287242868
2017-2021,19,West Bengal,312,Hooghly,2898,Khanakul-Ii,12635,199192981
2017-2021,19,West Bengal,312,Hooghly,2899,Pandua,23336,637188853
2017-2021,19,West Bengal,312,Hooghly,2900,Polba-Dadpur,24774,600868908
2017-2021,19,West Bengal,312,Hooghly,2901,Pursurah,10523,287715833
2017-2021,19,West Bengal,312,Hooghly,2902,Singur,9194,138023892
2017-2021,19,West Bengal,312,Hooghly,2903,Srirampore-Uttarpara,2057,41060909
2017-2021,19,West Bengal,312,Hooghly,2904,Tarakeswar,9471,225936522
2017-2021,19,West Bengal,313,Howrah,2905,Amta-I,5093,106687424
2017-2021,19,West Bengal,313,Howrah,2906,Amta-Ii,9724,202977625
2017-2021,19,West Bengal,313,Howrah,2907,Bagnan-I,11351,163550614
2017-2021,19,West Bengal,313,Howrah,2908,Bagnan-Ii,8989,159711699
2017-2021,19,West Bengal,313,Howrah,2909,Bally-Jagacha,602,18222459
2017-2021,19,West Bengal,313,Howrah,2910,Domjur,2244,39948887
2017-2021,19,West Bengal,313,Howrah,2911,Jagatballavpur,3922,66696894
2017-2021,19,West Bengal,313,Howrah,2912,Panchla,3987,61847950
2017-2021,19,West Bengal,313,Howrah,2913,Sankrail,1646,25853585
2017-2021,19,West Bengal,313,Howrah,2914,Shyampur-I,7001,135540779
2017-2021,19,West Bengal,313,Howrah,2915,Shyampur-Ii,8671,164006029
2017-2021,19,West Bengal,313,Howrah,2916,Udaynarayanpur,10747,195950377
2017-2021,19,West Bengal,313,Howrah,2917,Uluberia-I,5101,100027655
2017-2021,19,West Bengal,313,Howrah,2918,Uluberia-Ii,3587,70922457
2017-2021,19,West Bengal,664,Alipurduar,2919,Alipurduar-I,18868,360018827
2017-2021,19,West Bengal,664,Alipurduar,2920,Alipurduar-Ii,20363,317588480
2017-2021,19,West Bengal,314,Jalpaiguri,2921,Dhupguri,27822,284124959
2017-2021,19,West Bengal,314,Jalpaiguri,2921,Banarhat,27822,273467279
2017-2021,19,West Bengal,664,Alipurduar,2922,Falakata,23335,405660278
2017-2021,19,West Bengal,314,Jalpaiguri,2923,Jalpaiguri,30143,715396805
2017-2021,19,West Bengal,664,Alipurduar,2924,Kalchini,25814,514156369
2017-2021,19,West Bengal,664,Alipurduar,2925,Kumargram,29611,441405782
2017-2021,19,West Bengal,664,Alipurduar,2926,Madarihat,19315,412846758
2017-2021,19,West Bengal,314,Jalpaiguri,2927,Mal,22795,257183993
2017-2021,19,West Bengal,314,Jalpaiguri,2927,Kranti,22795,220836988
2017-2021,19,West Bengal,314,Jalpaiguri,2928,Matiali,13049,264076216
2017-2021,19,West Bengal,314,Jalpaiguri,2929,Maynaguri,25137,586563327
2017-2021,19,West Bengal,314,Jalpaiguri,2930,Nagrakata,13926,268573835
2017-2021,19,West Bengal,314,Jalpaiguri,2931,Rajganj,18360,402941304
2017-2021,19,West Bengal,316,Malda,2932,Bamongola,9884,100064772
2017-2021,19,West Bengal,316,Malda,2933,Chanchal-I,10204,66516090
2017-2021,19,West Bengal,316,Malda,2934,Chanchal-Ii,7909,89744028
2017-2021,19,West Bengal,316,Malda,2935,English Bazar,18630,219581391
2017-2021,19,West Bengal,316,Malda,2936,Gazole,23186,219228328
2017-2021,19,West Bengal,316,Malda,2937,Habibpur,25076,251923639
2017-2021,19,West Bengal,316,Malda,2938,Harishchandrapur-I,6545,89559362
2017-2021,19,West Bengal,316,Malda,2939,Harishchandrapur-Ii,12430,82381400
2017-2021,19,West Bengal,316,Malda,2940,Kaliachak-I,7231,69153607
2017-2021,19,West Bengal,316,Malda,2941,Kaliachak-Ii,11983,158613046
2017-2021,19,West Bengal,316,Malda,2942,Kaliachak-Iii,8550,79803171
2017-2021,19,West Bengal,316,Malda,2943,Manikchak,8852,79085734
2017-2021,19,West Bengal,316,Malda,2944,Old Malda,7815,77182728
2017-2021,19,West Bengal,316,Malda,2945,Ratua-I,16487,143126473
2017-2021,19,West Bengal,316,Malda,2946,Ratua-Ii,14058,80088282
2017-2021,19,West Bengal,317,Purba Medinipur,2947,Bhagwanpur-I,12024,254551604
2017-2021,19,West Bengal,317,Purba Medinipur,2948,Bhagwanpur-Ii,9626,212065785
2017-2021,19,West Bengal,317,Purba Medinipur,2949,Chandipur,10887,204795120
2017-2021,19,West Bengal,317,Purba Medinipur,2950,Contai-I,7143,144367119
2017-2021,19,West Bengal,317,Purba Medinipur,2951,Contai-Iii,8276,140186425
2017-2021,19,West Bengal,317,Purba Medinipur,2952,Deshapran,8810,180551044
2017-2021,19,West Bengal,317,Purba Medinipur,2953,Egra-I,8661,157925285
2017-2021,19,West Bengal,317,Purba Medinipur,2954,Egra-Ii,6601,118330403
2017-2021,19,West Bengal,317,Purba Medinipur,2955,Haldia,12424,207147305
2017-2021,19,West Bengal,317,Purba Medinipur,2956,Khejuri-I,6281,142157147
2017-2021,19,West Bengal,317,Purba Medinipur,2957,Khejuri-Ii,6214,111293761
2017-2021,19,West Bengal,317,Purba Medinipur,2958,Kolaghat,5625,137448762
2017-2021,19,West Bengal,317,Purba Medinipur,2959,Mahishadal,10092,251120678
2017-2021,19,West Bengal,317,Purba Medinipur,2960,Moyna,26510,466453019
2017-2021,19,West Bengal,317,Purba Medinipur,2961,Nandakumar,8793,253358315
2017-2021,19,West Bengal,317,Purba Medinipur,2962,Nandigram-I,9331,168517394
2017-2021,19,West Bengal,317,Purba Medinipur,2963,Nandigram-Ii,9142,185908741
2017-2021,19,West Bengal,317,Purba Medinipur,2964,Panskura-I,12494,271811318
2017-2021,19,West Bengal,317,Purba Medinipur,2965,Patashpur-I,10590,200814923
2017-2021,19,West Bengal,317,Purba Medinipur,2966,Patashpur-Ii,19833,210527809
2017-2021,19,West Bengal,317,Purba Medinipur,2967,Ramnagar-I,5865,129185616
2017-2021,19,West Bengal,317,Purba Medinipur,2968,Ramnagar-Ii,7499,158950066
2017-2021,19,West Bengal,317,Purba Medinipur,2969,Shahid Matangini,5332,114256324
2017-2021,19,West Bengal,317,Purba Medinipur,2970,Sutahata,5763,127206307
2017-2021,19,West Bengal,317,Purba Medinipur,2971,Tamluk,7335,149644506
2017-2021,19,West Bengal,703,Jhargram,2972,Binpur-I,7497,119935232
2017-2021,19,West Bengal,703,Jhargram,2973,Binpur-Ii,7854,134977209
2017-2021,19,West Bengal,318,Paschim Medinipur,2974,Chandrakona-I,13622,205495812
2017-2021,19,West Bengal,318,Paschim Medinipur,2975,Chandrakona-Ii,10874,216884594
2017-2021,19,West Bengal,318,Paschim Medinipur,2976,Dantan-I,12709,178216713
2017-2021,19,West Bengal,318,Paschim Medinipur,2977,Dantan-Ii,7178,84894714
2017-2021,19,West Bengal,318,Paschim Medinipur,2978,Daspur-I,13798,242515992
2017-2021,19,West Bengal,318,Paschim Medinipur,2979,Daspur-Ii,16571,239790818
2017-2021,19,West Bengal,318,Paschim Medinipur,2980,Debra,9848,158930976
2017-2021,19,West Bengal,318,Paschim Medinipur,2981,Garbeta-I,6921,105275213
2017-2021,19,West Bengal,318,Paschim Medinipur,2982,Garbeta-Ii,11831,227732306
2017-2021,19,West Bengal,318,Paschim Medinipur,2983,Garbeta-Iii,9193,141980836
2017-2021,19,West Bengal,318,Paschim Medinipur,2984,Ghatal,18626,383579985
2017-2021,19,West Bengal,703,Jhargram,2985,Gopiballav Pur -Ii,3909,60838686
2017-2021,19,West Bengal,703,Jhargram,2986,Gopiballavpur-I,5254,81726272
2017-2021,19,West Bengal,703,Jhargram,2987,Jambani,5886,90172367
2017-2021,19,West Bengal,703,Jhargram,2988,Jhargram,6182,109029774
2017-2021,19,West Bengal,318,Paschim Medinipur,2989,Keshiary,5889,65134174
2017-2021,19,West Bengal,318,Paschim Medinipur,2990,Keshpur,13152,228229057
2017-2021,19,West Bengal,318,Paschim Medinipur,2991,Kharagpur-I,6667,145565635
2017-2021,19,West Bengal,318,Paschim Medinipur,2992,Kharagpur-Ii,12540,197874607
2017-2021,19,West Bengal,318,Paschim Medinipur,2993,Midnapore,8194,127232124
2017-2021,19,West Bengal,318,Paschim Medinipur,2994,Mohanpur,3630,54935160
2017-2021,19,West Bengal,318,Paschim Medinipur,2995,Narayangarh,11212,154015076
2017-2021,19,West Bengal,703,Jhargram,2996,Nayagram,17014,301555829
2017-2021,19,West Bengal,318,Paschim Medinipur,2997,Pingla,9605,194597236
2017-2021,19,West Bengal,318,Paschim Medinipur,2998,Sabang,14955,297110501
2017-2021,19,West Bengal,318,Paschim Medinipur,2999,Salbani,12989,250986938
2017-2021,19,West Bengal,703,Jhargram,3000,Sankrail,5615,87541363
2017-2021,19,West Bengal,319,Murshidabad,3001,Beldanga- I,10916,138439593
2017-2021,19,West Bengal,319,Murshidabad,3002,Beldanga-Ii,7476,172311896
2017-2021,19,West Bengal,319,Murshidabad,3003,Berhampore,8864,150934542
2017-2021,19,West Bengal,319,Murshidabad,3004,Bhagawangola-Ii,6601,119923418
2017-2021,19,West Bengal,319,Murshidabad,3005,Bhagobangola- I,7944,174334617
2017-2021,19,West Bengal,319,Murshidabad,3006,Bharatpur-I,6934,138623904
2017-2021,19,West Bengal,319,Murshidabad,3007,Bharatpur-Ii,5388,92527253
2017-2021,19,West Bengal,319,Murshidabad,3008,Burwan,6739,92709085
2017-2021,19,West Bengal,319,Murshidabad,3009,Domkal,10684,115776341
2017-2021,19,West Bengal,319,Murshidabad,3010,Farakka,7136,93462022
