state_name,state_code,district_name,district_code,block_name,block_code,gw_stge_of_extraction,gw_extraction_category
Rajasthan,8,Alwar,87,Tijara,586,237.3680724658216,Over-exploited
Rajasthan,8,Alwar,87,Umren,587,215.66760774527668,Over-exploited
Rajasthan,8,Banswara,88,Anandpuri,588,84.00559650559653,Semi-critical
Rajasthan,8,Banswara,88,Bagidora,589,84.75390619968314,Semi-critical
Rajasthan,8,Banswara,88,Banswara,590,56.32881964562903,Safe
Rajasthan,8,Banswara,88,Garhi,591,70.44987174236381,Semi-critical
Rajasthan,8,Banswara,88,Ghatol,592,45.97591650707791,Safe
Rajasthan,8,Banswara,88,Kushalgarh,593,86.93477755508503,Semi-critical
Rajasthan,8,Banswara,88,Sajjangarh,595,58.59214627841557,Safe
Rajasthan,8,Banswara,88,Chhoti Sarwan,6606,52.91903556050409,Safe
Rajasthan,8,Banswara,88,Gangar Talai,6822,73.52897343142435,Semi-critical
Rajasthan,8,Banswara,88,Arthuna,6827,52.19268654702469,Safe
Rajasthan,8,Banswara,88,Talwara,6828,68.25898174252589,Safe
Rajasthan,8,Baran,89,Anta,596,76.53068738701715,Semi-critical
Rajasthan,8,Baran,89,Atru,597,177.1199339,Over-exploited
Rajasthan,8,Baran,89,Baran (Full),598,181.2009520951688,Over-exploited
Rajasthan,8,Baran,89,Chhabra,599,115.89079653345264,Over-exploited
Rajasthan,8,Baran,89,Chhipabarod,600,142.73906562752862,Over-exploited
Rajasthan,8,Baran,89,Kishanganj,601,84.15479028336215,Semi-critical
Rajasthan,8,Baran,89,Shahbad,602,75.67748040919285,Semi-critical
Rajasthan,8,Barmer,90,Baltora,603,247.7510807773395,Over-exploited
Rajasthan,8,Barmer,90,Barmer,604,126.2400569975289,Over-exploited
Rajasthan,8,Barmer,90,Baytoo,605,219.15605003747044,Over-exploited
Rajasthan,8,Barmer,90,Chohtan,606,59.75111970867725,Safe
Rajasthan,8,Barmer,90,Dhorimanna,607,253.43927434409784,Over-exploited
Rajasthan,8,Barmer,90,Sheo,608,316.9482165717011,Over-exploited
Rajasthan,8,Barmer,90,Sindhari,609,107.1952976619294,Over-exploited
Rajasthan,8,Barmer,90,Siwana,610,98.08343164,Critical
Rajasthan,8,Barmer,90,Kalyanpur,6825,62.43359296107342,Safe
Rajasthan,8,Barmer,90,Patodi,6830,88.03976460318174,Semi-critical
Rajasthan,8,Barmer,90,Samdari,6833,113.78383963628848,Over-exploited
Rajasthan,8,Barmer,90,Gadra Road,6834,116.53397285278751,Over-exploited
Rajasthan,8,Barmer,90,Gira,6839,313.90021964229675,Over-exploited
Rajasthan,8,Barmer,90,Sedwa,6840,112.2525098685233,Over-exploited
Rajasthan,8,Barmer,90,Gudhamalani,6842,97.93847461,Critical
Rajasthan,8,Barmer,90,Ramsar,6843,101.35839715324516,Over-exploited
Rajasthan,8,Barmer,90,Dhanau,6844,103.57064589578157,Over-exploited
Rajasthan,8,Bharatpur,91,Bayana,611,141.94338111812007,Over-exploited
Rajasthan,8,Bharatpur,91,Deeg,612,98.10403333190156,Critical
Rajasthan,8,Bharatpur,91,Kaman,613,106.21608268611293,Over-exploited
Rajasthan,8,Bharatpur,91,Kumher,614,123.30893543010362,Over-exploited
Rajasthan,8,Bharatpur,91,Nadbai,615,214.12432671905228,Over-exploited
Rajasthan,8,Bharatpur,91,Nagar Pahari,616,104.70323186267936,Over-exploited
Rajasthan,8,Bharatpur,91,Rupbas,617,161.56702155242695,Over-exploited
Rajasthan,8,Bharatpur,91,Sewar,618,154.40848151044327,Over-exploited
Rajasthan,8,Bharatpur,91,Weir,619,146.45242235602657,Over-exploited
Rajasthan,8,Bharatpur,91,Pahari,7024,123.84302110329509,Over-exploited
Rajasthan,8,Bhilwara,92,Asind,620,160.3561635853326,Over-exploited
Rajasthan,8,Bhilwara,92,Banera,621,111.10877569107996,Over-exploited
Rajasthan,8,Bhilwara,92,Hurda,622,132.80377804887064,Over-exploited
Rajasthan,8,Bhilwara,92,Jahazpur,623,167.34018252540164,Over-exploited
Rajasthan,8,Bhilwara,92,Kotri,624,122.28415315871148,Over-exploited
Rajasthan,8,Bhilwara,92,Mandal,625,142.6346799348618,Over-exploited
Rajasthan,8,Bhilwara,92,Mandalgarh,626,184.8285238367997,Over-exploited
Rajasthan,8,Bhilwara,92,Raipur,627,168.99809439307933,Over-exploited
Rajasthan,8,Bhilwara,92,Sahara,628,167.05779234221737,Over-exploited
Rajasthan,8,Bhilwara,92,Shahpura,629,145.91728894183925,Over-exploited
Rajasthan,8,Bhilwara,92,Suwana,630,174.01372503501685,Over-exploited
Rajasthan,8,Bhilwara,92,Bijoliya,6819,116.2811228,Over-exploited
Rajasthan,8,Bikaner,93,Bikaner,631,158.69868305261647,Over-exploited
Rajasthan,8,Bikaner,93,Kolayat,632,60.08317861783527,Safe
Rajasthan,8,Bikaner,93,Lunkaransar,633,50.27116429046477,Safe
Rajasthan,8,Bikaner,93,Nokha,634,189.78983320382383,Over-exploited
Rajasthan,8,Bikaner,93,Sri Dungargarh,635,238.2560844967815,Over-exploited
Rajasthan,8,Bikaner,93,Khajuwala,6715,-100000.0,Safe
Rajasthan,8,Bikaner,93,Panchoo,7063,81.84190570141605,Semi-critical
Rajasthan,8,Bundi,94,Hindoli,636,131.83976879776276,Over-exploited
Rajasthan,8,Bundi,94,Keshoraipatan,637,73.23876947,Semi-critical
Rajasthan,8,Bundi,94,Nainwa,638,122.4328669895201,Over-exploited
Rajasthan,8,Bundi,94,Talera,639,45.49245448274258,Safe
Rajasthan,8,Bundi,94,Bundi,6907,98.49544460081766,Critical
Rajasthan,8,Chittorgarh,95,Bari Sadri,641,198.20710296446035,Over-exploited
Rajasthan,8,Chittorgarh,95,Begun,642,160.16768566713728,Over-exploited
Rajasthan,8,Chittorgarh,95,Bhadesar,643,178.0852248325884,Over-exploited
Rajasthan,8,Chittorgarh,95,Bhainsrorgarh,644,119.7012083,Over-exploited
Rajasthan,8,Chittorgarh,95,Bhopalsagar,645,153.37187327531902,Over-exploited
Rajasthan,8,Chittorgarh,95,Chittorgarh,647,202.6576954766336,Over-exploited
Rajasthan,8,Chittorgarh,95,Dungla,648,148.92389997300546,Over-exploited
Rajasthan,8,Chittorgarh,95,Gangrar,649,125.5227668365528,Over-exploited
Rajasthan,8,Chittorgarh,95,Kapasan,650,148.56530457028282,Over-exploited
Rajasthan,8,Chittorgarh,95,Nimbahera,651,135.68846683388034,Over-exploited
Rajasthan,8,Chittorgarh,95,Rashmi,653,156.0857453180457,Over-exploited
Rajasthan,8,Churu,96,Churu,654,98.15437434610811,Critical
Rajasthan,8,Churu,96,Rajgarh,655,304.4324519158565,Over-exploited
Rajasthan,8,Churu,96,Ratangarh,656,104.46989796403544,Over-exploited
Rajasthan,8,Churu,96,Sardarshahar,657,59.247440226193405,Safe
Rajasthan,8,Churu,96,Sujangarh,658,156.69244592773248,Over-exploited
Rajasthan,8,Churu,96,Taranagar,659,-100000.0,Safe
Rajasthan,8,Churu,96,Bidasar,6858,143.8450532772631,Over-exploited
Rajasthan,8,Dausa,97,Bandikui,660,229.0155565304165,Over-exploited
Rajasthan,8,Dausa,97,Dausa,661,154.39200575310997,Over-exploited
Rajasthan,8,Dausa,97,Lalsot,662,250.7221888437129,Over-exploited
Rajasthan,8,Dausa,97,Mahwa,663,237.7781373024861,Over-exploited
Rajasthan,8,Dausa,97,Sikrai,664,198.96090369139583,Over-exploited
Rajasthan,8,Dausa,97,Lawan,6823,203.2136706848589,Over-exploited
Rajasthan,8,Dholpur,98,Bari,665,106.97590487316104,Over-exploited
Rajasthan,8,Dholpur,98,Baseri,666,98.30922388570691,Critical
Rajasthan,8,Dholpur,98,Dhaulpur,667,189.2284461464174,Over-exploited
Rajasthan,8,Dholpur,98,Rajakhera,668,153.25003212764065,Over-exploited
Rajasthan,8,Dholpur,98,Saipau,6871,189.6584923,Over-exploited
Rajasthan,8,Dungarpur,99,Aspur,669,31.036590926747216,Safe
Rajasthan,8,Dungarpur,99,Bichiwara,670,53.06236114256336,Safe
Rajasthan,8,Dungarpur,99,Dungarpur,671,63.69004826948752,Safe
Rajasthan,8,Dungarpur,99,Sagwara,672,87.50252365725154,Semi-critical
Rajasthan,8,Dungarpur,99,Simalwara,673,69.15134439685357,Safe
Rajasthan,8,Dungarpur,99,Jothari,6826,32.72056484956428,Safe
Rajasthan,8,Dungarpur,99,Sabla,6835,39.38571638325294,Safe
Rajasthan,8,Dungarpur,99,Chikhali,6836,48.531827104114086,Safe
Rajasthan,8,Dungarpur,99,Galiyakoat,6837,52.57515052487858,Safe
Rajasthan,8,Dungarpur,99,Dovada,6838,81.49776625891228,Semi-critical
Rajasthan,8,Ganganagar,100,Anupgarh,674,10.34287226401542,Safe
Rajasthan,8,Ganganagar,100,Ganganagar,675,65.64003698421322,Safe
Rajasthan,8,Ganganagar,100,Karanpur,676,52.01430371476572,Safe
Rajasthan,8,Ganganagar,100,Padampur,677,53.25839917,Safe
Rajasthan,8,Ganganagar,100,Raisinghnagar,678,48.80774273803119,Safe
Rajasthan,8,Ganganagar,100,Sadulshahar,679,23.10911589171272,Safe
Rajasthan,8,Ganganagar,100,Suratgarh,680,50.21394827316124,Safe
Rajasthan,8,Ganganagar,100,Gharsana,6719,19.404760878374304,Safe
Rajasthan,8,Ganganagar,100,Vijainagar,6869,8.753440653932769,Safe
Rajasthan,8,Hanumangarh,101,Bhadra,681,65.19372383,Safe
Rajasthan,8,Hanumangarh,101,Hanumangarh,682,63.54449921046128,Safe
Rajasthan,8,Hanumangarh,101,Nohar,683,67.94330052188923,Safe
Rajasthan,8,Hanumangarh,101,Pilibanga,6614,68.75445110598758,Safe
Rajasthan,8,Hanumangarh,101,Sangaria,6615,51.17326034760008,Safe
Rajasthan,8,Hanumangarh,101,Tibbi,6616,64.96292098955311,Safe
Rajasthan,8,Hanumangarh,101,Rawatsar,6617,-100000.0,Safe
Rajasthan,8,Jaipur,102,Amber,684,224.0439554598846,Over-exploited
Rajasthan,8,Jaipur,102,Bassi,685,230.86856834580888,Over-exploited
Rajasthan,8,Jaipur,102,Chaksu,686,238.4792319183209,Over-exploited
Rajasthan,8,Jaipur,102,Dudu,687,115.31656916137302,Over-exploited
Rajasthan,8,Jaipur,102,Govindgarh,688,332.59999332821826,Over-exploited
Rajasthan,8,Jaipur,102,Jamwa Ramgarh,689,153.76322111433933,Over-exploited
Rajasthan,8,Jaipur,102,Jhotwara,690,474.9559684884562,Over-exploited
Rajasthan,8,Jaipur,102,Kotputli,691,282.63546599007736,Over-exploited
Rajasthan,8,Jaipur,102,Phagi,692,118.70280286284788,Over-exploited
Rajasthan,8,Jaipur,102,Sambhar,693,280.3706494010234,Over-exploited
Rajasthan,8,Jaipur,102,Sanganer,694,272.4871222136117,Over-exploited
Rajasthan,8,Jaipur,102,Shahpura,695,316.67697870779625,Over-exploited
Rajasthan,8,Jaipur,102,Viratnagar,696,174.9709194118742,Over-exploited
Rajasthan,8,Jaipur,102,Jalsu,6820,214.59731889131425,Over-exploited
Rajasthan,8,Jaipur,102,Paota,6821,260.65074476691615,Over-exploited
Rajasthan,8,Jaisalmer,103,Jaisalmer,697,380.6100694617131,Over-exploited
Rajasthan,8,Jaisalmer,103,Sam,698,218.23596784443544,Over-exploited
Rajasthan,8,Jaisalmer,103,Sankra,699,352.9006439300073,Over-exploited
Rajasthan,8,Jalore,104,Ahore,700,119.2735562503582,Over-exploited
Rajasthan,8,Jalore,104,Bhinmal,701,184.24103468389524,Over-exploited
Rajasthan,8,Jalore,104,Jalore,702,208.05574368325085,Over-exploited
Rajasthan,8,Jalore,104,Jaswantpura,703,171.28405080257724,Over-exploited
Rajasthan,8,Jalore,104,Raniwara,704,286.00369318853154,Over-exploited
Rajasthan,8,Jalore,104,Sanchore,705,161.22855227797433,Over-exploited
Rajasthan,8,Jalore,104,Sayla,706,292.9466354338672,Over-exploited
Rajasthan,8,Jalore,104,Chitalwana,6732,85.01258858634839,Semi-critical
Rajasthan,8,Jhalawar,105,Bakani,707,139.49076789289546,Over-exploited
Rajasthan,8,Jhalawar,105,Dag,708,117.8315537782908,Over-exploited
Rajasthan,8,Jhalawar,105,Jhalrapatan,709,136.72224046237088,Over-exploited
Rajasthan,8,Jhalawar,105,Khanpur,710,144.96436836968243,Over-exploited
Rajasthan,8,Jhalawar,105,Manoharthana,711,96.91951133814428,Critical
Rajasthan,8,Jhalawar,105,Pirawa (Sunel),712,71.67278818841108,Semi-critical
Rajasthan,8,Jhalawar,105,Bhawani Mandi,6845,85.89830031726859,Semi-critical
Rajasthan,8,Jhalawar,105,Aklera,6853,89.67846100271203,Semi-critical
Rajasthan,8,Jhunjhunu,106,Alsisar,713,133.00351448897817,Over-exploited
Rajasthan,8,Jhunjhunu,106,Buhana,714,154.1916493,Over-exploited
Rajasthan,8,Jhunjhunu,106,Chirawa,715,258.2547532477839,Over-exploited
Rajasthan,8,Jhunjhunu,106,Jhunjhunu,716,248.92523798775875,Over-exploited
Rajasthan,8,Jhunjhunu,106,Khetri,717,116.60215387686743,Over-exploited
Rajasthan,8,Jhunjhunu,106,Nawalgarh,718,268.3308861290533,Over-exploited
Rajasthan,8,Jhunjhunu,106,Surajgarh,719,292.9463610858453,Over-exploited
Rajasthan,8,Jhunjhunu,106,Udaipurwati,720,195.1303330437888,Over-exploited
Rajasthan,8,Jodhpur,107,Balesar,721,458.04316902715067,Over-exploited
Rajasthan,8,Jodhpur,107,Bap,722,84.82663380269382,Semi-critical
Rajasthan,8,Jodhpur,107,Bhopalgarh,723,226.06745885777343,Over-exploited
Rajasthan,8,Jodhpur,107,Bilara,724,313.71660452757123,Over-exploited
Rajasthan,8,Jodhpur,107,Luni,725,90.19462739584108,Critical
Rajasthan,8,Jodhpur,107,Mandor,726,148.44325278749633,Over-exploited
Rajasthan,8,Jodhpur,107,Osian,727,367.3328220334429,Over-exploited
Rajasthan,8,Jodhpur,107,Phalodi,728,307.3911454054458,Over-exploited
Rajasthan,8,Jodhpur,107,Shergarh,729,119.54640665160484,Over-exploited
Rajasthan,8,Jodhpur,107,Bawadi,6718,381.21288090251215,Over-exploited
Rajasthan,8,Jodhpur,107,Sekhala,6831,317.1707489342381,Over-exploited
Rajasthan,8,Jodhpur,107,Dechu,6832,254.13376379739103,Over-exploited
Rajasthan,8,Jodhpur,107,Lohawat,6846,302.15749457464733,Over-exploited
Rajasthan,8,Jodhpur,107,Bapini,6847,331.2362060492338,Over-exploited
Rajasthan,8,Jodhpur,107,Peepad Sahar,6852,251.7629005346552,Over-exploited
Rajasthan,8,Jodhpur,107,Tinwari,6855,360.9553724885912,Over-exploited
Rajasthan,8,Karauli,108,Hindaun,730,213.8864691158555,Over-exploited
Rajasthan,8,Karauli,108,Karauli,731,109.8941907510583,Over-exploited
Rajasthan,8,Karauli,108,Nadauti,732,78.37228372283722,Semi-critical
Rajasthan,8,Karauli,108,Sapotra,733,164.96776157602778,Over-exploited
Rajasthan,8,Karauli,108,Todabhim,734,258.1242752,Over-exploited
Rajasthan,8,Karauli,108,Mandrayal,7064,112.60650874854907,Over-exploited
Rajasthan,8,Kota,109,Itawa,735,80.82681489,Semi-critical
Rajasthan,8,Kota,109,Khairabad,736,130.49840717561736,Over-exploited
Rajasthan,8,Kota,109,Ladpura,737,82.64965913499232,Semi-critical
Rajasthan,8,Kota,109,Sangod,738,124.11973882283856,Over-exploited
Rajasthan,8,Kota,109,Sultanpur,739,77.97144832943361,Semi-critical
Rajasthan,8,Nagaur,110,Degana,740,259.22263072551254,Over-exploited
Rajasthan,8,Nagaur,110,Didwana,741,112.18472205889398,Over-exploited
Rajasthan,8,Nagaur,110,Jayal,742,172.7625326160396,Over-exploited
Rajasthan,8,Nagaur,110,Kuchaman,743,188.5233256460106,Over-exploited
Rajasthan,8,Nagaur,110,Ladnu,744,117.15549770970804,Over-exploited
Rajasthan,8,Nagaur,110,Makrana,745,138.19830273179076,Over-exploited
Rajasthan,8,Nagaur,110,Merta,746,294.3956106824444,Over-exploited
Rajasthan,8,Nagaur,110,Mundwa,747,289.06980448649136,Over-exploited
Rajasthan,8,Nagaur,110,Nagaur,748,91.43594148,Critical
Rajasthan,8,Nagaur,110,Parbatsar,749,114.47442773902492,Over-exploited
Rajasthan,8,Nagaur,110,Riyan Badi,750,207.3891911457916,Over-exploited
Rajasthan,8,Nagaur,110,Nawa,6854,208.42494853488685,Over-exploited
Rajasthan,8,Nagaur,110,Khinvsar,6857,286.46578317735987,Over-exploited
Rajasthan,8,Nagaur,110,Molasar,6859,145.4723740455397,Over-exploited
Rajasthan,8,Pali,111,Bali,751,147.0785177267425,Over-exploited
Rajasthan,8,Pali,111,Desuri,752,171.87108542293913,Over-exploited
Rajasthan,8,Pali,111,Jaitaran,753,168.25407563945302,Over-exploited
Rajasthan,8,Pali,111,Kharchi(Mar.Jun),754,170.7013109612193,Over-exploited
Rajasthan,8,Pali,111,Pali,755,82.09190371991242,Semi-critical
Rajasthan,8,Pali,111,Raipur,756,173.73704008637478,Over-exploited
Rajasthan,8,Pali,111,Rani Station,757,144.8969451461429,Over-exploited
Rajasthan,8,Pali,111,Rohat,758,20.31322348,Safe
Rajasthan,8,Pali,111,Sojat,759,134.4441614,Over-exploited
Rajasthan,8,Pali,111,Sumerpur,760,125.55289136363989,Over-exploited
Rajasthan,8,Rajsamand,112,Amet,761,132.9902753760622,Over-exploited
Rajasthan,8,Rajsamand,112,Bhim,762,136.50145243282498,Over-exploited
Rajasthan,8,Rajsamand,112,Deogarh,763,112.90198449782862,Over-exploited
Rajasthan,8,Rajsamand,112,Khamnor,764,93.50219236869113,Critical
Rajasthan,8,Rajsamand,112,Kumbhalgarh,765,94.92468448907586,Critical
Rajasthan,8,Rajsamand,112,Railmagra,766,146.87335189227798,Over-exploited
Rajasthan,8,Rajsamand,112,Rajsamand,767,134.79754042841418,Over-exploited
Rajasthan,8,Sawai Madhopur,113,Bamanwas,768,185.91116690259344,Over-exploited
Rajasthan,8,Sawai Madhopur,113,Bonli,769,163.0939882,Over-exploited
Rajasthan,8,Sawai Madhopur,113,Gangapur City,770,196.700471,Over-exploited
Rajasthan,8,Sawai Madhopur,113,Khandar,771,183.30862715496988,Over-exploited
Rajasthan,8,Sawai Madhopur,113,Sawai Madhopur,772,212.6810171823033,Over-exploited
Rajasthan,8,Sawai Madhopur,113,Chauth Ka Barwara,6824,167.25619827763745,Over-exploited
Rajasthan,8,Sikar,114,Danta Ramgarh,773,194.05194870886973,Over-exploited
Rajasthan,8,Sikar,114,Dhod,774,197.5552719860961,Over-exploited
Rajasthan,8,Sikar,114,Fatehpur,775,90.62829020155182,Critical
Rajasthan,8,Sikar,114,Khandela,776,129.39263129665994,Over-exploited
Rajasthan,8,Sikar,114,Lachhmangarh,777,194.19961588242663,Over-exploited
Rajasthan,8,Sikar,114,Neem Ka Thana,778,203.4686393357826,Over-exploited
Rajasthan,8,Sikar,114,Piprali,779,187.17048784186352,Over-exploited
Rajasthan,8,Sikar,114,Sri Madhopur,780,173.25870894056777,Over-exploited
Rajasthan,8,Sikar,114,Patan,6856,142.19611769478416,Over-exploited
Rajasthan,8,Sirohi,115,Abu Road,781,124.02273158675618,Over-exploited
Rajasthan,8,Sirohi,115,Pindwara,782,74.32063605078913,Semi-critical
Rajasthan,8,Sirohi,115,Reodar,783,186.7376964085961,Over-exploited
Rajasthan,8,Sirohi,115,Sheoganj,784,128.7742768,Over-exploited
Rajasthan,8,Sirohi,115,Sirohi,785,110.71645787341188,Over-exploited
Rajasthan,8,Tonk,116,Deoli,786,81.74466539932077,Semi-critical
Rajasthan,8,Tonk,116,Malpura,787,119.8113069731204,Over-exploited
Rajasthan,8,Tonk,116,Newai,788,123.31489861853196,Over-exploited
Rajasthan,8,Tonk,116,Todaraisingh,789,73.13050200858203,Semi-critical
Rajasthan,8,Tonk,116,Tonk,790,99.19057319,Critical
Rajasthan,8,Tonk,116,Uniara,791,120.41053691647288,Over-exploited
Rajasthan,8,Udaipur,117,Bargaon,792,136.6341227256223,Over-exploited
Rajasthan,8,Udaipur,117,Bhinder,793,92.44620156845984,Critical
Rajasthan,8,Udaipur,117,Girwa,795,95.90809708192356,Critical
Rajasthan,8,Udaipur,117,Gogunda,796,97.37880351639984,Critical
Rajasthan,8,Udaipur,117,Jhadol,797,91.48482969659392,Critical
Rajasthan,8,Udaipur,117,Kherwara,798,95.79726018,Critical
Rajasthan,8,Udaipur,117,Kotra,799,101.33360652816876,Over-exploited
Rajasthan,8,Udaipur,117,Mavli,800,127.5076242501424,Over-exploited
Rajasthan,8,Udaipur,117,Salumbar,801,89.68246481264858,Semi-critical
Rajasthan,8,Udaipur,117,Sarada,802,92.26149174,Critical
Rajasthan,8,Udaipur,117,Lasadiya,6620,117.45898544035582,Over-exploited
Rajasthan,8,Udaipur,117,Semari,6848,88.74818300524774,Semi-critical
Rajasthan,8,Udaipur,117,Sayra,6849,97.72524202605112,Critical
Rajasthan,8,Udaipur,117,Phalasiya,6850,97.51576396163246,Critical
Rajasthan,8,Udaipur,117,Rishbhdeo,6851,105.78667199727543,Over-exploited
Rajasthan,8,Udaipur,117,Jhallara,7113,85.89473460179629,Semi-critical
Rajasthan,8,Udaipur,117,Kurabad,7114,97.94360216663492,Critical
Rajasthan,8,Pratapgarh,629,Peepal Khoont,594,65.80272697437123,Safe
Rajasthan,8,Pratapgarh,629,Arnod,640,145.05201062960782,Over-exploited
Rajasthan,8,Pratapgarh,629,Chhoti Sadri,646,148.5775021220199,Over-exploited
Rajasthan,8,Pratapgarh,629,Pratapgarh,652,142.71832770526288,Over-exploited
Rajasthan,8,Pratapgarh,629,Dhariawad,794,96.62841455,Critical
Uttar Pradesh,9,Agra,118,Achhnera,803,93.00402106,Critical
Uttar Pradesh,9,Agra,118,Akola,804,117.6350722596684,Over-exploited
Uttar Pradesh,9,Agra,118,Bah,805,96.37321838,Critical
Uttar Pradesh,9,Agra,118,Barauli Ahir,806,183.08139094318133,Over-exploited
Uttar Pradesh,9,Agra,118,Bichpuri,807,168.96673707698537,Over-exploited
Uttar Pradesh,9,Agra,118,Etmadpur,808,144.25223541841945,Over-exploited
Uttar Pradesh,9,Agra,118,Fatehabad,809,158.46124417062987,Over-exploited
Uttar Pradesh,9,Agra,118,Fatehpur Sikri,810,102.70801310694073,Over-exploited
Uttar Pradesh,9,Agra,118,Jagner,811,80.52980557054545,Semi-critical
Uttar Pradesh,9,Agra,118,Jaitpur Kalan,812,80.43676939230724,Semi-critical
Uttar Pradesh,9,Agra,118,Khandauli,813,136.28757386072746,Over-exploited
Uttar Pradesh,9,Agra,118,Kheragarh,814,86.27688615263277,Semi-critical
Uttar Pradesh,9,Agra,118,Pinahat,815,66.03880352500306,Safe
Uttar Pradesh,9,Agra,118,Saiyan,816,109.69551532993016,Over-exploited
Uttar Pradesh,9,Agra,118,Shamsabad,817,189.87710946113344,Over-exploited
Uttar Pradesh,9,Aligarh,119,Akrabad,818,48.74239602,Safe
Uttar Pradesh,9,Aligarh,119,Atrauli,819,62.47909395591391,Safe
Uttar Pradesh,9,Aligarh,119,Bijauli,820,57.70898268144642,Safe
Uttar Pradesh,9,Aligarh,119,Chandaus,821,81.70780316672368,Semi-critical
Uttar Pradesh,9,Aligarh,119,Dhanipur,822,64.40154197716636,Safe
Uttar Pradesh,9,Aligarh,119,Gangiri,823,75.08447521483234,Semi-critical
Uttar Pradesh,9,Aligarh,119,Gonda,824,68.32382145842352,Safe
Uttar Pradesh,9,Aligarh,119,Iglas,825,94.95806743,Critical
Uttar Pradesh,9,Aligarh,119,Jawan Sikanderpur,826,84.22437322378232,Semi-critical
Uttar Pradesh,9,Aligarh,119,Khair,827,73.26512627619559,Semi-critical
Uttar Pradesh,9,Aligarh,119,Lodha,828,71.14444550219937,Semi-critical
Uttar Pradesh,9,Aligarh,119,Tappal,829,53.73746161955136,Safe
Uttar Pradesh,9,Prayagraj,120,Bahadurpur,830,84.09936700055648,Semi-critical
Uttar Pradesh,9,Prayagraj,120,Bahria,831,97.7509044,Critical
Uttar Pradesh,9,Prayagraj,120,Chaka,832,93.29332806589744,Critical
Uttar Pradesh,9,Prayagraj,120,Dhanupur,833,85.77819845502889,Semi-critical
Uttar Pradesh,9,Prayagraj,120,Handia,834,67.45719460345867,Safe
Uttar Pradesh,9,Prayagraj,120,Holagarh,835,77.85668513329414,Semi-critical
Uttar Pradesh,9,Prayagraj,120,Jasra,836,69.68770226323913,Safe
Uttar Pradesh,9,Prayagraj,120,Karchhana,837,65.62765812877801,Safe
Uttar Pradesh,9,Prayagraj,120,Kaudhiyara,838,60.216815168871285,Safe
Uttar Pradesh,9,Prayagraj,120,Kaurihar,839,66.28244234586043,Safe
Uttar Pradesh,9,Prayagraj,120,Koraon,840,57.78967852449152,Safe
Uttar Pradesh,9,Prayagraj,120,Manda,841,64.30531163407875,Safe
Uttar Pradesh,9,Prayagraj,120,Mauaima,842,81.83140551602669,Semi-critical
Uttar Pradesh,9,Prayagraj,120,Meja,843,51.25333954685427,Safe
Uttar Pradesh,9,Prayagraj,120,Phulpur,844,66.74511730287335,Safe
Uttar Pradesh,9,Prayagraj,120,Pratappur,845,86.98921010412407,Semi-critical
Uttar Pradesh,9,Prayagraj,120,Saidabad,846,82.20648489187535,Semi-critical
Uttar Pradesh,9,Prayagraj,120,Shankargarh,847,59.58337246431255,Safe
Uttar Pradesh,9,Prayagraj,120,Soraon,848,68.35674562,Safe
Uttar Pradesh,9,Prayagraj,120,Uruwan,849,67.19770170413813,Safe
