as_on,state_name,state_code,district_name,district_code,block_name,block_code,sc_population,st_population,gen_population
01-04-2021,Jammu & Kashmir,1,Ramban,621,Gool,127,106,7403,17158
01-04-2021,Jammu & Kashmir,1,Ramban,621,Gundi Dharam,6950,214,542,8623
01-04-2021,Jammu & Kashmir,1,Ramban,621,Khari,6952,33,1532,32177
01-04-2021,Jammu & Kashmir,1,Ramban,621,Rajgarh,6947,3161,1067,9524
01-04-2021,Jammu & Kashmir,1,Ramban,621,Ramban,52,5417,10297,44777
01-04-2021,Jammu & Kashmir,1,Ramban,621,Ramsoo,53,0,1876,34538
01-04-2021,Jammu & Kashmir,1,Ramban,621,Sangaldan,6949,1906,5391,23216
01-04-2021,Jammu & Kashmir,1,Ramban,621,Ukhral,6948,0,4694,31898
01-04-2021,Jammu & Kashmir,1,Reasi,627,Arnas,123,3625,8543,22512
01-04-2021,Jammu & Kashmir,1,Reasi,627,Bamagh,6938,3994,2829,10960
01-04-2021,Jammu & Kashmir,1,Reasi,627,Chassana,6945,717,22573,36355
01-04-2021,Jammu & Kashmir,1,Reasi,627,Gulab Garh,6944,0,4239,15052
01-04-2021,Jammu & Kashmir,1,Reasi,627,Jij Bagli,6942,887,16871,10699
01-04-2021,Jammu & Kashmir,1,Reasi,627,Katra,6939,5519,2683,15023
01-04-2021,Jammu & Kashmir,1,Reasi,627,Mahore,128,1480,24432,21166
01-04-2021,Jammu & Kashmir,1,Reasi,627,Panthal,6940,7120,7723,17218
01-04-2021,Jammu & Kashmir,1,Reasi,627,Pouni,131,12415,12863,28777
01-04-2021,Jammu & Kashmir,1,Reasi,627,Reasi,133,10221,10523,23793
01-04-2021,Jammu & Kashmir,1,Reasi,627,Thakrakote,6943,2348,3320,5229
01-04-2021,Jammu & Kashmir,1,Reasi,627,Thuroo,6941,1328,15377,9256
01-04-2021,Jammu & Kashmir,1,Samba,624,Bari Brahmana,7051,12342,5683,22542
01-04-2021,Jammu & Kashmir,1,Samba,624,Ghagwal,79,6734,892,26322
01-04-2021,Jammu & Kashmir,1,Samba,624,Nud,6934,4954,1445,8473
01-04-2021,Jammu & Kashmir,1,Samba,624,Purmandal,62,9160,4902,14860
01-04-2021,Jammu & Kashmir,1,Samba,624,Rajpura,6936,5940,333,24126
01-04-2021,Jammu & Kashmir,1,Samba,624,Ramgarh,6937,15413,394,40760
01-04-2021,Jammu & Kashmir,1,Samba,624,Samba,64,9828,406,18927
01-04-2021,Jammu & Kashmir,1,Samba,624,Sumb,6935,4619,1957,12207
01-04-2021,Jammu & Kashmir,1,Samba,624,Vijaypur,66,9550,2182,25037
01-04-2021,Jammu & Kashmir,1,Shopian,625,Chitragam,6882,0,1,14376
01-04-2021,Jammu & Kashmir,1,Shopian,625,Harman,6884,0,105,14734
01-04-2021,Jammu & Kashmir,1,Shopian,625,Imam Shahib,6880,0,0,25505
01-04-2021,Jammu & Kashmir,1,Shopian,625,Kanji Uller,6878,0,10,11153
01-04-2021,Jammu & Kashmir,1,Shopian,625,Kapren,6881,0,0,18058
01-04-2021,Jammu & Kashmir,1,Shopian,625,Keller,6877,0,5442,43039
01-04-2021,Jammu & Kashmir,1,Shopian,625,Ram Nagri,6879,0,3151,19132
01-04-2021,Jammu & Kashmir,1,Shopian,625,Shopian,110,0,879,53199
01-04-2021,Jammu & Kashmir,1,Shopian,625,Zainpora,6883,0,12,19323
01-04-2021,Jammu & Kashmir,1,Srinagar,13,Harwan,6875,0,0,18034
01-04-2021,Jammu & Kashmir,1,Srinagar,13,Khunmoh,6876,0,907,9456
01-04-2021,Jammu & Kashmir,1,Srinagar,13,Qamarwari,7087,0,0,6596
01-04-2021,Jammu & Kashmir,1,Srinagar,13,Srinagar,122,0,0,25711
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Chanunta,6930,8599,1059,6888
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Chenani,124,14502,12311,30165
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Dudu,125,5498,2497,11399
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Ghordi,126,12359,6748,27462
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Jaganoo,6924,7266,3115,18450
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Khoon,6925,7696,4131,16768
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Kulwanta,6926,6739,1666,9649
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Latti-Marothi,6927,5826,6006,12629
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Majalta,129,9675,3127,19380
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Moungri,6928,5491,1390,13157
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Narsoo,6929,3417,3704,7905
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Panchari,130,6571,5013,15883
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Parli Dhar,6931,3876,850,8742
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Ramnagar,132,12830,1950,23806
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Sewana,6932,1356,1898,7599
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Tikri,6933,4747,2265,20020
01-04-2021,Jammu & Kashmir,1,Udhampur,14,Udhampur,134,22756,12664,75379
01-04-2021,Jharkhand,20,Bokaro,322,Bermo,3064,17320,8679,87772
01-04-2021,Jharkhand,20,Bokaro,322,Chandankiyari,3065,60237,22754,164602
01-04-2021,Jharkhand,20,Bokaro,322,Chandrapura,6626,15077,12051,97063
01-04-2021,Jharkhand,20,Bokaro,322,Chas,3066,65200,40361,273646
01-04-2021,Jharkhand,20,Bokaro,322,Gomia,3067,29921,49128,182438
01-04-2021,Jharkhand,20,Bokaro,322,Jaridih,3068,12538,35041,67984
01-04-2021,Jharkhand,20,Bokaro,322,Kasmar,3069,11402,13430,73131
01-04-2021,Jharkhand,20,Bokaro,322,Nawadih,3070,24373,19232,97991
01-04-2021,Jharkhand,20,Bokaro,322,Peterwar,3071,29450,43172,87388
01-04-2021,Jharkhand,20,Chatra,323,Chatra,3072,39886,4682,67137
01-04-2021,Jharkhand,20,Chatra,323,Girdhour,3073,10217,959,31630
01-04-2021,Jharkhand,20,Chatra,323,Hunterganj,3074,76693,779,123882
01-04-2021,Jharkhand,20,Chatra,323,Itkhori,3075,18194,952,59285
01-04-2021,Jharkhand,20,Chatra,323,Kanhachatti,6690,25799,3788,56663
01-04-2021,Jharkhand,20,Chatra,323,Kunda,3076,22072,1304,15503
01-04-2021,Jharkhand,20,Chatra,323,Lawalong,3077,30516,3570,22639
01-04-2021,Jharkhand,20,Chatra,323,Mayurhund,6691,21032,240,44969
01-04-2021,Jharkhand,20,Chatra,323,Patalgadda,3078,10217,2408,23409
01-04-2021,Jharkhand,20,Chatra,323,Pratappur,3079,42562,1531,64247
01-04-2021,Jharkhand,20,Chatra,323,Simaria,3080,44143,17906,99994
01-04-2021,Jharkhand,20,Chatra,323,Tandwa,3081,30208,22501,71949
01-04-2021,Jharkhand,20,Deoghar,324,Deoghar,3082,27644,13485,101358
01-04-2021,Jharkhand,20,Deoghar,324,Devipur,3083,14026,14179,79891
01-04-2021,Jharkhand,20,Deoghar,324,Karown,3084,15798,18017,83828
01-04-2021,Jharkhand,20,Deoghar,324,Madhupur,3085,34098,30353,120709
01-04-2021,Jharkhand,20,Deoghar,324,Margomunda,6624,3966,22083,75610
01-04-2021,Jharkhand,20,Deoghar,324,Mohanpur,3086,31668,23356,142123
01-04-2021,Jharkhand,20,Deoghar,324,Palajori,3087,20879,64497,136454
01-04-2021,Jharkhand,20,Deoghar,324,Sarath,3088,44229,30936,153670
01-04-2021,Jharkhand,20,Deoghar,324,Sarwan,3089,17523,8480,73814
01-04-2021,Jharkhand,20,Deoghar,324,Sonaraythari,6623,11985,11033,66398
01-04-2021,Jharkhand,20,Dhanbad,325,Baghmara,3090,60910,17645,219643
01-04-2021,Jharkhand,20,Dhanbad,325,Baliapur,3091,20650,19316,104556
01-04-2021,Jharkhand,20,Dhanbad,325,Dhanbad,3092,13156,8400,44580
01-04-2021,Jharkhand,20,Dhanbad,325,East Tundi,6642,6042,26492,27671
01-04-2021,Jharkhand,20,Dhanbad,325,Egyarkund,7112,14371,13551,48654
01-04-2021,Jharkhand,20,Dhanbad,325,Gobindpur,3093,28413,33620,178703
01-04-2021,Jharkhand,20,Dhanbad,325,Kaliasol,7111,11059,22101,70199
01-04-2021,Jharkhand,20,Dhanbad,325,Nirsa,3095,28608,24585,83185
01-04-2021,Jharkhand,20,Dhanbad,325,Topchanchi,3096,19549,10854,128820
01-04-2021,Jharkhand,20,Dhanbad,325,Tundi,3097,12699,44507,53729
01-04-2021,Jharkhand,20,Dumka,326,Dumka,3098,10430,72543,78526
01-04-2021,Jharkhand,20,Dumka,326,Gopikandar,3099,526,36549,5272
01-04-2021,Jharkhand,20,Dumka,326,Jama,3100,7197,67644,63438
01-04-2021,Jharkhand,20,Dumka,326,Jarmundi,3101,12034,47151,114321
01-04-2021,Jharkhand,20,Dumka,326,Kathikund,3102,1773,47098,24707
01-04-2021,Jharkhand,20,Dumka,326,Masalia,3103,7003,75765,48881
01-04-2021,Jharkhand,20,Dumka,326,Ramgarh,3104,7686,81873,78819
01-04-2021,Jharkhand,20,Dumka,326,Raneshwer,3105,8012,50251,50103
01-04-2021,Jharkhand,20,Dumka,326,Saraiyahat,3106,12904,30978,114043
01-04-2021,Jharkhand,20,Dumka,326,Sikaripara,3107,5141,83112,48761
01-04-2021,Jharkhand,20,East Singhbum,327,Bahragora,3108,12557,68213,100006
01-04-2021,Jharkhand,20,East Singhbum,327,Boram,6632,3737,33988,42060
01-04-2021,Jharkhand,20,East Singhbum,327,Chakulia,3109,4655,67281,54215
01-04-2021,Jharkhand,20,East Singhbum,327,Dhalbhumgarh,3110,3492,41494,27445
01-04-2021,Jharkhand,20,East Singhbum,327,Dumaria,3111,4226,66576,15526
01-04-2021,Jharkhand,20,East Singhbum,327,Ghatshila,3112,14885,70508,47428
01-04-2021,Jharkhand,20,East Singhbum,327,Golmuri Cum Jugsalai,3113,62386,209093,188673
01-04-2021,Jharkhand,20,East Singhbum,327,Gurabandha,6633,2873,35005,14420
01-04-2021,Jharkhand,20,East Singhbum,327,Musabani,3114,13989,66219,46330
01-04-2021,Jharkhand,20,East Singhbum,327,Patamda,3115,5632,38551,52462
01-04-2021,Jharkhand,20,East Singhbum,327,Potka,3116,10673,125421,103111
01-04-2021,Jharkhand,20,Garhwa,328,Bardiha,6630,16570,6148,26611
01-04-2021,Jharkhand,20,Garhwa,328,Bargar,7366,6348,20500,15557
01-04-2021,Jharkhand,20,Garhwa,328,Bhandaria,3117,6890,29996,13021
01-04-2021,Jharkhand,20,Garhwa,328,Bhawnathpur,3118,20192,12993,46536
01-04-2021,Jharkhand,20,Garhwa,328,Chinia,3119,8899,23366,15625
01-04-2021,Jharkhand,20,Garhwa,328,Danda,6628,4069,340,24593
01-04-2021,Jharkhand,20,Garhwa,328,Dandai,3120,22514,12913,45512
01-04-2021,Jharkhand,20,Garhwa,328,Dhurki,3121,14103,22124,31044
01-04-2021,Jharkhand,20,Garhwa,328,Garhwa,3122,44557,12498,137775
01-04-2021,Jharkhand,20,Garhwa,328,Kandi,3123,38655,2039,85959
01-04-2021,Jharkhand,20,Garhwa,328,Ketar,6627,23709,17170,56041
01-04-2021,Jharkhand,20,Garhwa,328,Kharaundhi,3124,19778,9382,38767
01-04-2021,Jharkhand,20,Garhwa,328,Majhiaon,3125,20162,3458,40833
01-04-2021,Jharkhand,20,Garhwa,328,Meral,3126,40930,10996,117772
01-04-2021,Jharkhand,20,Garhwa,328,Nagaruntari,3127,28329,12479,57230
01-04-2021,Jharkhand,20,Garhwa,328,Ramkanda,3128,16656,19798,19433
01-04-2021,Jharkhand,20,Garhwa,328,Ramna,3129,24273,10607,53133
01-04-2021,Jharkhand,20,Garhwa,328,Ranka,3130,24934,35318,63204
01-04-2021,Jharkhand,20,Garhwa,328,Sagma,6631,11569,3935,22771
01-04-2021,Jharkhand,20,Garhwa,328,Vishunpura,6629,10541,2176,27497
01-04-2021,Jharkhand,20,Giridih,329,Bagodar,3131,21722,6997,164471
01-04-2021,Jharkhand,20,Giridih,329,Bengabad,3132,23209,26193,125246
01-04-2021,Jharkhand,20,Giridih,329,Birni,3133,29203,2966,169449
01-04-2021,Jharkhand,20,Giridih,329,Deori,3134,37539,26264,159414
01-04-2021,Jharkhand,20,Giridih,329,Dumri,3136,27981,23207,200303
01-04-2021,Jharkhand,20,Giridih,329,Gande,3137,16958,44513,136953
01-04-2021,Jharkhand,20,Giridih,329,Gawan,3138,27574,7456,126172
01-04-2021,Jharkhand,20,Giridih,329,Giridih,3139,47077,36375,157626
01-04-2021,Jharkhand,20,Giridih,329,Jamua,3140,46922,3963,261700
01-04-2021,Jharkhand,20,Giridih,329,Pirtanr,3141,10568,51678,53381
01-04-2021,Jharkhand,20,Giridih,329,Rajdhanwar,3135,34302,2392,244849
01-04-2021,Jharkhand,20,Giridih,329,Sariya,6643,20922,8250,156981
01-04-2021,Jharkhand,20,Giridih,329,Tisri,3142,26208,41187,70563
01-04-2021,Jharkhand,20,Godda,330,Basantroy,6641,12172,4529,86703
01-04-2021,Jharkhand,20,Godda,330,Boarijore,3143,5376,94202,58423
01-04-2021,Jharkhand,20,Godda,330,Godda,3144,23154,35792,182367
01-04-2021,Jharkhand,20,Godda,330,Mahagama,3145,23915,20313,174065
01-04-2021,Jharkhand,20,Godda,330,Meherma,3146,22554,14055,117243
01-04-2021,Jharkhand,20,Godda,330,Pathargama,3147,22406,18522,85084
01-04-2021,Jharkhand,20,Godda,330,Poreyahat,3148,13410,72961,128212
01-04-2021,Jharkhand,20,Godda,330,Sundar Pahari,3149,1656,52722,13135
01-04-2021,Jharkhand,20,Godda,330,Thakur Gangti,3150,8697,13994,80094
01-04-2021,Jharkhand,20,Gumla,331,Basia,3151,4218,51139,24487
01-04-2021,Jharkhand,20,Gumla,331,Bherno,3152,2078,61440,22971
01-04-2021,Jharkhand,20,Gumla,331,Bishunpur,3153,1221,61810,5520
01-04-2021,Jharkhand,20,Gumla,331,Chainpur,3154,815,48314,9578
01-04-2021,Jharkhand,20,Gumla,331,Dumri,3155,1077,40418,7730
01-04-2021,Jharkhand,20,Gumla,331,Ghaghra,3156,2193,84853,20181
01-04-2021,Jharkhand,20,Gumla,331,Gumla,3157,6857,106509,51844
01-04-2021,Jharkhand,20,Gumla,331,Kamdara,3158,2208,44075,16599
01-04-2021,Jharkhand,20,Gumla,331,Palkot,3159,8807,52229,30119
01-04-2021,Jharkhand,20,Gumla,331,Paramvir Albert Ekka Block,6625,1143,23782,6051
01-04-2021,Jharkhand,20,Gumla,331,Raidih,3160,2855,50122,23110
01-04-2021,Jharkhand,20,Gumla,331,Sisai,3161,1244,75685,40123
01-04-2021,Jharkhand,20,Hazaribagh,332,Barhi,3162,26788,5392,125939
01-04-2021,Jharkhand,20,Hazaribagh,332,Barkagaon,3163,31382,20536,113751
01-04-2021,Jharkhand,20,Hazaribagh,332,Barkatha,3164,20636,9087,127291
01-04-2021,Jharkhand,20,Hazaribagh,332,Bishungarh,3165,21886,20391,163379
01-04-2021,Jharkhand,20,Hazaribagh,332,Chalkusa,6711,8887,2813,53572
01-04-2021,Jharkhand,20,Hazaribagh,332,Chauparan,3166,51781,3474,139792
01-04-2021,Jharkhand,20,Hazaribagh,332,Churchu,3167,8948,14991,37808
01-04-2021,Jharkhand,20,Hazaribagh,332,Dari,6709,11485,23640,62288
01-04-2021,Jharkhand,20,Hazaribagh,332,Daru,6707,11776,3786,45303
01-04-2021,Jharkhand,20,Hazaribagh,332,Ichak,3169,27340,3825,99981
01-04-2021,Jharkhand,20,Hazaribagh,332,Katkamdag,6708,18487,3196,66048
01-04-2021,Jharkhand,20,Hazaribagh,332,Katkamsandi,3170,26306,8507,91443
01-04-2021,Jharkhand,20,Hazaribagh,332,Keredari,3171,23343,6258,75039
01-04-2021,Jharkhand,20,Hazaribagh,332,Padma,3173,10601,1000,50628
01-04-2021,Jharkhand,20,Hazaribagh,332,Sadar (Hazaribag),3176,29297,9928,117403
01-04-2021,Jharkhand,20,Hazaribagh,332,Tatijhariya,6710,10207,9246,41638
01-04-2021,Jharkhand,20,Jamtara,333,Fatehpur,6653,8011,44415,50615
01-04-2021,Jharkhand,20,Jamtara,333,Jamtara,3177,14698,63930,75502
01-04-2021,Jharkhand,20,Jamtara,333,Karmatanr,6654,7025,21724,52825
01-04-2021,Jharkhand,20,Jamtara,333,Kundhit,3178,14864,28660,53040
01-04-2021,Jharkhand,20,Jamtara,333,Nala,3179,14846,44611,60167
01-04-2021,Jharkhand,20,Jamtara,333,Narayanpur,3180,10209,39271,125715
01-04-2021,Jharkhand,20,Khunti,606,Arki,3218,5791,75230,15601
01-04-2021,Jharkhand,20,Khunti,606,Karra,3224,5791,86050,26249
01-04-2021,Jharkhand,20,Khunti,606,Khunti,3225,5228,79553,17643
01-04-2021,Jharkhand,20,Khunti,606,Murhu,3228,4774,73880,15874
01-04-2021,Jharkhand,20,Khunti,606,Rania,3231,2394,29252,12947
01-04-2021,Jharkhand,20,Khunti,606,Torpa,3236,8197,71014,28630
01-04-2021,Jharkhand,20,Koderma,334,Chandwara,3181,21123,802,82360
01-04-2021,Jharkhand,20,Koderma,334,Domchanch,6651,20015,2635,125510
01-04-2021,Jharkhand,20,Koderma,334,Jainagar,3182,23591,281,158326
01-04-2021,Jharkhand,20,Koderma,334,Koderma,3183,20061,378,90813
01-04-2021,Jharkhand,20,Koderma,334,Markacho,3184,15914,2857,127272
01-04-2021,Jharkhand,20,Koderma,334,Satgawan,3185,19128,473,70982
01-04-2021,Jharkhand,20,Latehar,335,Balumath,3186,26179,28666,47249
01-04-2021,Jharkhand,20,Latehar,335,Bariyatu,6634,28148,24396,25890
01-04-2021,Jharkhand,20,Latehar,335,Barwadih,3187,44793,63153,58104
01-04-2021,Jharkhand,20,Latehar,335,Chandwa,3188,27976,44747,35400
01-04-2021,Jharkhand,20,Latehar,335,Garu,3189,1869,28724,5842
01-04-2021,Jharkhand,20,Latehar,335,Herhanj,6635,23636,16792,15842
01-04-2021,Jharkhand,20,Latehar,335,Latehar,3190,24794,69432,47204
01-04-2021,Jharkhand,20,Latehar,335,Mahuadanr,3191,9945,85060,21379
01-04-2021,Jharkhand,20,Latehar,335,Manika,3192,21285,45308,25870
01-04-2021,Jharkhand,20,Lohardaga,336,Bhandra,3193,1142,37660,19861
01-04-2021,Jharkhand,20,Lohardaga,336,Kairo,6698,1044,26134,14593
01-04-2021,Jharkhand,20,Lohardaga,336,Kisko,3194,2069,35940,21408
01-04-2021,Jharkhand,20,Lohardaga,336,Kuru,3195,4479,41441,40810
01-04-2021,Jharkhand,20,Lohardaga,336,Lohardaga,3196,2105,46944,24750
01-04-2021,Jharkhand,20,Lohardaga,336,Pesrar,6699,1248,26717,4302
01-04-2021,Jharkhand,20,Lohardaga,336,Senha,3197,2440,45278,24096
01-04-2021,Jharkhand,20,Pakur,337,Amrapara,3198,2422,69916,11193
01-04-2021,Jharkhand,20,Pakur,337,Hiranpur,3199,6336,37347,46630
01-04-2021,Jharkhand,20,Pakur,337,Littipara,3200,4218,96604,30091
01-04-2021,Jharkhand,20,Pakur,337,Maheshpur,3201,12018,130468,126815
01-04-2021,Jharkhand,20,Pakur,337,Pakur,3202,22732,82739,261577
01-04-2021,Jharkhand,20,Pakur,337,Pakuria,3203,5865,100293,39867
01-04-2021,Jharkhand,20,Palamu,338,Bishrampur,3204,24410,5384,48226
01-04-2021,Jharkhand,20,Palamu,338,Chainpur,3205,40205,22136,123497
01-04-2021,Jharkhand,20,Palamu,338,Chhatarpur,3206,46483,25858,98688
01-04-2021,Jharkhand,20,Palamu,338,Hariharganj,3209,28822,384,45223
01-04-2021,Jharkhand,20,Palamu,338,Hussainabad,3210,52941,2604,85333
01-04-2021,Jharkhand,20,Palamu,338,Hydarnagar,3208,27566,47,62468
01-04-2021,Jharkhand,20,Palamu,338,Lesliganj,3211,36846,9528,67285
01-04-2021,Jharkhand,20,Palamu,338,Manatu,3212,17320,10047,28517
01-04-2021,Jharkhand,20,Palamu,338,Medininagar,3207,32640,25890,86917
01-04-2021,Jharkhand,20,Palamu,338,Mohammadganj,6644,18407,319,39148
01-04-2021,Jharkhand,20,Palamu,338,Nawa Bazar,6648,19122,11147,197203
01-04-2021,Jharkhand,20,Palamu,338,Nawdiha Bazar,6646,30915,10338,49704
01-04-2021,Jharkhand,20,Palamu,338,Pandu,3213,23115,666,55646
01-04-2021,Jharkhand,20,Palamu,338,Pandwa,6649,15634,2107,38648
01-04-2021,Jharkhand,20,Palamu,338,Panki,3214,44105,16761,114307
01-04-2021,Jharkhand,20,Palamu,338,Patan,3215,44656,20086,94551
01-04-2021,Jharkhand,20,Palamu,338,Pipra,6645,15801,544,26192
01-04-2021,Jharkhand,20,Palamu,338,Ramgarh,7367,11328,24588,20061
01-04-2021,Jharkhand,20,Palamu,338,Satbarwa,3216,19429,19486,40646
01-04-2021,Jharkhand,20,Palamu,338,Tarhasi,6650,27685,4582,70422
01-04-2021,Jharkhand,20,Palamu,338,Untari Road,6647,15626,874,37578
01-04-2021,Jharkhand,20,Ramgarh,607,Chitarpur,6716,4789,9330,57844
01-04-2021,Jharkhand,20,Ramgarh,607,Dulmi,6717,7062,11934,60281
01-04-2021,Jharkhand,20,Ramgarh,607,Gola,3168,15447,46088,95550
01-04-2021,Jharkhand,20,Ramgarh,607,Mandu,3172,36391,47399,118987
01-04-2021,Jharkhand,20,Ramgarh,607,Patratu,3174,25468,72477,123190
01-04-2021,Jharkhand,20,Ramgarh,607,Ramgarh,3175,1621,7982,14442
01-04-2021,Jharkhand,20,Ranchi,339,Angara,3217,15756,92298,53398
01-04-2021,Jharkhand,20,Ranchi,339,Bero,3219,2185,75816,41265
01-04-2021,Jharkhand,20,Ranchi,339,Bundu,3220,5044,44768,27165
01-04-2021,Jharkhand,20,Ranchi,339,Burmu,3221,7208,38205,49087
01-04-2021,Jharkhand,20,Ranchi,339,Chanho,3222,2629,66149,50447
01-04-2021,Jharkhand,20,Ranchi,339,Itki,6637,1138,35297,35429
01-04-2021,Jharkhand,20,Ranchi,339,Kanke,3223,9779,68245,141122
01-04-2021,Jharkhand,20,Ranchi,339,Khelari,6639,10635,20242,30037
01-04-2021,Jharkhand,20,Ranchi,339,Lapung,3226,2071,50385,14118
01-04-2021,Jharkhand,20,Ranchi,339,Mandar,3227,1713,81115,51193
01-04-2021,Jharkhand,20,Ranchi,339,Nagri,6636,2049,39655,35906
01-04-2021,Jharkhand,20,Ranchi,339,Namkum,3229,7441,94809,48614
01-04-2021,Jharkhand,20,Ranchi,339,Ormanjhi,3230,6736,45554,63290
01-04-2021,Jharkhand,20,Ranchi,339,Rahe,6638,4955,22247,41444
01-04-2021,Jharkhand,20,Ranchi,339,Ratu,3232,5688,56545,59817
01-04-2021,Jharkhand,20,Ranchi,339,Silli,3233,7484,34405,87723
01-04-2021,Jharkhand,20,Ranchi,339,Sonahatu,3234,8684,22261,50906
01-04-2021,Jharkhand,20,Ranchi,339,Tamar,3235,19410,72070,77133
01-04-2021,Jharkhand,20,Sahebganj,340,Barhait,3237,16205,75491,56849
01-04-2021,Jharkhand,20,Sahebganj,340,Barharwa,3238,31795,56741,129928
01-04-2021,Jharkhand,20,Sahebganj,340,Borio,3239,8422,76388,36025
01-04-2021,Jharkhand,20,Sahebganj,340,Mandro,3240,4316,54408,40482
01-04-2021,Jharkhand,20,Sahebganj,340,Pathna,3241,10664,58823,31835
01-04-2021,Jharkhand,20,Sahebganj,340,Rajmahal,3242,10650,8774,167815
01-04-2021,Jharkhand,20,Sahebganj,340,Sahibganj,3243,11253,14151,60352
01-04-2021,Jharkhand,20,Sahebganj,340,Taljhari,3244,10286,57082,34702
01-04-2021,Jharkhand,20,Sahebganj,340,Udhua,3245,22365,25151,266175
01-04-2021,Jharkhand,20,Saraikela Kharsawan,341,Chandil,3246,8821,50461,67368
01-04-2021,Jharkhand,20,Saraikela Kharsawan,341,Gamharia,3247,8998,43489,88630
01-04-2021,Jharkhand,20,Saraikela Kharsawan,341,Ichagarh,3248,7309,29244,54135
01-04-2021,Jharkhand,20,Saraikela Kharsawan,341,Kharsawan,3249,7710,39945,51455
01-04-2021,Jharkhand,20,Saraikela Kharsawan,341,Kuchai,3250,1343,54807,14426
01-04-2021,Jharkhand,20,Saraikela Kharsawan,341,Kukdu,6652,3255,8492,38755
01-04-2021,Jharkhand,20,Saraikela Kharsawan,341,Nimdih,3251,4582,32622,47968
01-04-2021,Jharkhand,20,Saraikela Kharsawan,341,Rajnagar,3252,3122,77587,66021
01-04-2021,Jharkhand,20,Saraikela Kharsawan,341,Saraikela,3253,6161,41277,37801
01-04-2021,Jharkhand,20,Simdega,342,Bano,3254,7497,56111,26463
01-04-2021,Jharkhand,20,Simdega,342,Bansjor,6613,1411,24754,3691
01-04-2021,Jharkhand,20,Simdega,342,Bolba,3255,2738,25928,7411
01-04-2021,Jharkhand,20,Simdega,342,Jaldega,3256,2628,58798,9708
01-04-2021,Jharkhand,20,Simdega,342,Kersai,6612,3064,42651,7135
01-04-2021,Jharkhand,20,Simdega,342,Kolebira,3257,11153,48736,19869
01-04-2021,Jharkhand,20,Simdega,342,Kurdeg,3258,3635,36140,10944
01-04-2021,Jharkhand,20,Simdega,342,Pakartanr,6611,3839,26310,9400
01-04-2021,Jharkhand,20,Simdega,342,Simdega,3259,8954,50831,15570
01-04-2021,Jharkhand,20,Simdega,342,Thethaitangar,3260,5687,71214,13009
01-04-2021,Jharkhand,20,West Singhbhum,343,Anandpur,6609,821,32230,11027
01-04-2021,Jharkhand,20,West Singhbhum,343,Bandgaon,3261,4415,74409,14525
01-04-2021,Jharkhand,20,West Singhbhum,343,Chaibasa,3262,2745,74170,17537
01-04-2021,Jharkhand,20,West Singhbhum,343,Chakradharpur,3263,8885,90606,49394
01-04-2021,Jharkhand,20,West Singhbhum,343,Goilkera,3264,1588,67699,11329
01-04-2021,Jharkhand,20,West Singhbhum,343,Gudri,6610,711,33185,5915
01-04-2021,Jharkhand,20,West Singhbhum,343,Hatgamharia,6608,4667,67490,18922
01-04-2021,Jharkhand,20,West Singhbhum,343,Jagannathpur,3265,7266,67532,36008
01-04-2021,Jharkhand,20,West Singhbhum,343,Jhinkpani,3266,2813,41553,11510
01-04-2021,Jharkhand,20,West Singhbhum,343,Khuntpani,3267,1705,85343,15537
01-04-2021,Jharkhand,20,West Singhbhum,343,Kumardungi,3268,1840,51501,14145
01-04-2021,Jharkhand,20,West Singhbhum,343,Manjhari,3269,3572,80358,15464
01-04-2021,Jharkhand,20,West Singhbhum,343,Manjhgaon,3270,3094,63419,20308
01-04-2021,Jharkhand,20,West Singhbhum,343,Manoharpur,3271,2586,61861,20536
01-04-2021,Jharkhand,20,West Singhbhum,343,Noamundi,3272,8735,68897,37624
01-04-2021,Jharkhand,20,West Singhbhum,343,Sonua,3273,4841,46556,25858
01-04-2021,Jharkhand,20,West Singhbhum,343,Tantnagar,3274,9604,71865,16220
01-04-2021,Jharkhand,20,West Singhbhum,343,Tonto,3275,2121,57401,10583
01-04-2021,Karnataka,29,Bagalkote,524,Badami,5753,31832,24044,159830
01-04-2021,Karnataka,29,Bagalkote,524,Bagalkote,5754,53669,19139,143740
01-04-2021,Karnataka,29,Bagalkote,524,Bilagi,5755,35962,19904,130746
01-04-2021,Karnataka,29,Bagalkote,524,Guledagudda,7368,12635,6520,51055
01-04-2021,Karnataka,29,Bagalkote,524,Hungund,5756,21321,4013,100458
01-04-2021,Karnataka,29,Bagalkote,524,Ilkal,7369,31346,7107,96077
