year,state_code,state_name,district_code,district_name,block_code,block_name,total_population,total_households,hh_non_farm_activities,total_shgs,total_shgs_accessed_bank_loans,total_hhs_mobilizedinto_pgs,anaemic_pregnant_women,anaemic_adolescent_girls,hh_kutcha_wall_roof,hhs_availing_benefits_PMUY,tot_area_irrigated,tot_area_unirrigated,num_vill_no_elec,num_vill_elec_1_4_hrs,num_vill_elec_4_8_hrs,num_vill_elec_8_12_hrs,num_vill_elec_mt_12_hrs,pop_all_weather_road,vill_all_weather_road,total_vill_rain_water_harvesting_system,total_bc_w_internet,total_villages,total_vill_survey_completed
2020,32,Kerala,562,Malappuram,6039,Perinthalmanna,296070,58335,47947,1996,1196,291,484,3077,213,1559,5665.0,14641,0,0,0,0,0,296070,14,13,13,14,14
2020,32,Kerala,562,Malappuram,6040,Perumpadappu,160238,32462,27824,1550,1347,525,183,119,498,1609,3635.39,2672,0,0,0,0,0,160238,5,4,5,5,5
2020,32,Kerala,562,Malappuram,6041,Ponnani,133458,26935,25789,960,482,116,7,127,194,846,2777.4199999999996,2445,0,0,0,0,0,133458,4,4,4,4,4
2020,32,Kerala,562,Malappuram,6042,Tanur,229342,45260,24420,1046,886,101,248,37,217,1104,1483.8498,4745,0,0,0,0,0,229342,7,5,4,7,7
2020,32,Kerala,562,Malappuram,6043,Tirur,229795,43445,24395,1276,936,657,135,371,2481,2894,1137.2118,5761,0,0,0,0,0,229795,7,3,7,7,7
2020,32,Kerala,562,Malappuram,6044,Tirurangadi,212252,40212,21594,1612,1197,493,57,110,396,0,1278.0,5416,0,0,0,0,0,212252,6,2,6,6,6
2020,32,Kerala,562,Malappuram,6045,Vengara,255125,52826,43262,1039,784,14,17,119,77,332,2134.5244000000002,5017,0,0,0,1,0,255125,7,4,4,7,7
2020,32,Kerala,562,Malappuram,6046,Wandoor,252187,51360,16277,2052,1787,1254,20,82,142,4113,1903.23,19734,0,0,0,0,0,252187,11,8,11,11,11
2020,32,Kerala,562,Malappuram,6692,Kalikavu,220989,45365,18419,1889,1430,133,38,127,257,650,1781.77,18748,0,0,0,0,0,220989,11,5,10,11,11
2020,32,Kerala,563,Palakkad,6047,Alathur,236145,54756,26660,2490,2356,3331,12,65,563,1474,8061.0,10283,1,0,0,0,1,236145,14,14,14,14,14
2020,32,Kerala,563,Palakkad,6048,Attappadi,64318,16865,5202,1066,747,1168,110,131,302,754,10757.0,11812,0,0,0,0,0,64318,6,0,5,6,6
2020,32,Kerala,563,Palakkad,6049,Chittur,192058,47387,12346,1805,1408,229,45,11,1745,334,13337.9,6440,0,0,0,0,0,192058,16,14,7,16,16
2020,32,Kerala,563,Palakkad,6050,Kollengode,176192,41119,14718,1693,1560,122,0,0,662,693,9528.8,6015,0,0,0,0,0,176192,11,11,10,11,11
2020,32,Kerala,563,Palakkad,6051,Kuzhalmannam,177416,41311,11791,1964,1851,8320,0,10,1893,802,9095.5332,5423,0,0,0,0,0,177416,14,14,14,14,14
2020,32,Kerala,563,Palakkad,6052,Malampuzha,192139,46451,16345,1657,1508,481,21,212,655,768,3945.0154,4207,0,0,0,0,0,192139,11,11,9,11,11
2020,32,Kerala,563,Palakkad,6053,Mannarkad,273017,56977,22093,2429,1842,317,581,2000,113,433,2755.48,20941,0,0,0,0,0,273017,19,3,17,19,19
2020,32,Kerala,563,Palakkad,6054,Nemmara,170118,40162,14594,1731,1684,2890,0,0,878,627,11198.17,10054,0,0,0,0,0,170118,12,9,11,12,12
2020,32,Kerala,563,Palakkad,6055,Ottappalam,245580,53012,22188,1586,1418,3053,32,180,136,691,3241.9500000000003,11272,0,0,0,0,0,245580,12,10,12,12,12
2020,32,Kerala,563,Palakkad,6056,Palakkad,190226,43685,11432,1927,1676,165,161,57,323,871,3633.1,7808,0,0,0,0,0,190226,10,10,0,10,10
2020,32,Kerala,563,Palakkad,6057,Pattambi,210241,42150,15035,1593,1281,198,8,7,65,479,2637.0,8178,0,0,0,0,0,210241,8,8,8,8,8
2020,32,Kerala,563,Palakkad,6058,Sreekrishnapuram,145572,33322,17175,1183,1023,306,23,14,16,1650,3765.3199999999997,11133,0,0,0,0,0,145572,9,6,9,9,9
2020,32,Kerala,563,Palakkad,6059,Trithala,202142,44714,12297,1591,1469,249,0,25,107,570,3825.36,8370,0,0,0,0,0,202142,9,9,9,9,9
2020,32,Kerala,564,Pathanamthitta,6060,Elanthoor,104505,38267,13864,781,684,2626,2,9,128,225,583.0350000000001,7763,0,0,0,0,0,104505,7,7,7,7,7
2020,32,Kerala,564,Pathanamthitta,6061,Koipuram,120731,40553,26346,880,816,390,3,5,171,633,729.99,6402,0,0,0,0,0,120731,7,6,7,7,7
2020,32,Kerala,564,Pathanamthitta,6062,Konni,141676,41609,18614,1187,1072,2029,1,48,225,420,497.8611599999999,11591,0,0,0,0,0,141676,13,10,11,13,13
2020,32,Kerala,564,Pathanamthitta,6064,Mallappally,118100,33787,24402,794,652,218,29,78,62,577,586.23,10411,0,0,0,0,0,118100,7,6,7,7,7
2020,32,Kerala,564,Pathanamthitta,6065,Pandlam,92707,30530,16556,778,613,703,4,12,193,1061,642.5439999999999,6267,0,0,0,0,0,92707,8,7,7,8,8
2020,32,Kerala,564,Pathanamthitta,6066,Parakode,206239,60090,23751,1899,1725,2183,63,306,341,2835,1311.69,17102,0,0,0,0,0,206239,11,11,11,11,11
2020,32,Kerala,564,Pathanamthitta,6067,Pulikeezhu,87619,30821,17681,1004,934,308,0,0,99,253,2116.37,2144,0,0,0,0,0,87619,7,4,7,7,7
2020,32,Kerala,564,Pathanamthitta,6068,Ranni,165327,46816,31954,1525,1310,1271,6,22,253,340,470.46000000000004,17635,0,0,0,0,0,165327,15,11,12,15,15
2020,32,Kerala,565,Thiruvananthapuram,6069,Athiyannoor,157234,39620,22883,1493,1193,1978,84,99,569,795,400.3,3865,0,0,0,0,0,157234,5,5,5,5,5
2020,32,Kerala,565,Thiruvananthapuram,6070,Chirayinkeezhu,162577,45128,32403,1860,1212,669,17,17,1215,1488,931.79,4470,0,0,0,0,0,162577,12,11,10,12,12
2020,32,Kerala,565,Thiruvananthapuram,6071,Pothencode,170662,40594,21581,1998,785,2637,150,3200,601,2416,1901.73,4050,0,0,0,0,0,170662,11,8,11,11,11
2020,32,Kerala,565,Thiruvananthapuram,6072,Kilimanoor,213281,58444,31734,1992,1219,759,1,87,852,2221,4760.75,9176,0,0,0,0,0,213281,12,11,12,12,12
2020,32,Kerala,565,Thiruvananthapuram,6073,Nedumangad,177268,45879,31949,1978,1481,313,23,46,201,959,1651.17,8663,0,0,0,0,0,177268,9,9,9,9,9
2020,32,Kerala,565,Thiruvananthapuram,6074,Nemom,272784,73364,43815,2426,2186,1034,69,249,2761,523,1274.02,7748,0,0,0,0,0,272784,7,7,7,7,7
2020,32,Kerala,565,Thiruvananthapuram,6075,Parassala,191348,47442,31644,1972,1347,5673,3,18,128,964,1227.75,5196,0,0,0,0,0,191348,7,7,7,7,7
2020,32,Kerala,565,Thiruvananthapuram,6076,Perumkadavila,215173,57935,33181,2643,1764,518,26,53,495,1124,479.91,14017,0,0,0,2,0,215173,13,12,11,13,13
2020,32,Kerala,565,Thiruvananthapuram,6078,Vamanapuram,217684,61514,26561,2456,1696,1563,13,11,793,2911,2313.19,12929,0,0,0,0,0,217684,11,5,11,11,11
2020,32,Kerala,565,Thiruvananthapuram,6079,Varkala,159846,39398,26744,1388,1190,316,0,0,526,1019,1295.74,4688,0,0,0,0,0,159846,7,6,7,7,7
2020,32,Kerala,565,Thiruvananthapuram,6080,Vellanad,237011,66200,35908,2729,2055,400,70,194,2139,5493,2159.75,15993,0,0,0,0,0,237011,10,7,10,10,10
2020,32,Kerala,566,Thrissur,6081,Anthikkad,145006,35943,18673,1141,894,209,10,61,882,715,3549.6870000000004,4260,0,0,0,0,0,145006,17,5,6,17,17
2020,32,Kerala,566,Thrissur,6082,Chalakkudy,151383,38587,28552,1523,1167,402,5,20,80,759,4041.43,6679,0,0,0,1,0,151383,11,10,2,11,11
2020,32,Kerala,566,Thrissur,6083,Chavakkad,131175,27172,14537,551,388,25,2,27,815,680,2006.511,2018,0,0,0,0,0,131175,10,0,0,10,10
2020,32,Kerala,566,Thrissur,6084,Cherpu,103870,27046,18738,789,716,179,2,5,40,501,2213.6,1772,0,0,0,0,0,66771,8,2,8,11,11
2020,32,Kerala,566,Thrissur,6085,Chowannur,212491,49881,19849,1515,1132,364,13,19,23,945,5447.3,6978,0,0,0,0,0,212491,24,12,0,24,24
2020,32,Kerala,566,Thrissur,6086,Irinjalakkuda,96050,24389,17209,878,787,584,2,3,63,459,2751.3399999999997,3361,0,0,0,0,0,96050,9,3,0,9,9
2020,32,Kerala,566,Thrissur,6087,Kodakara,227192,56578,30474,2001,1640,769,4,60,49,1491,4753.78,9344,0,0,0,0,0,227192,12,8,7,12,12
2020,32,Kerala,566,Thrissur,6089,Mala,150479,38226,14387,1260,1024,308,27,193,304,874,3349.9139999999998,5384,0,0,0,0,0,150479,14,4,3,14,14
2020,32,Kerala,566,Thrissur,6090,Mathilakam,218311,53286,30367,1789,925,227,15,88,526,1051,4214.5417,3216,0,0,0,0,0,218311,12,12,10,12,12
2020,32,Kerala,566,Thrissur,6091,Mullassery,94679,22171,11567,736,703,98,3,18,108,433,3355.04,2054,0,0,0,0,0,94679,9,1,0,9,9
2020,32,Kerala,566,Thrissur,6092,Ollukkara,153697,37456,18076,1399,861,897,10,73,103,844,2856.2000000000003,2640,0,0,0,0,0,153697,12,11,12,12,12
2020,32,Kerala,566,Thrissur,6093,Pazhayannur,182810,42631,12646,1777,1631,1415,8,38,134,877,4098.74,10311,0,0,0,0,0,182810,21,20,0,21,21
2020,32,Kerala,566,Thrissur,6094,Puzhakkal,156008,38357,22914,1209,738,260,7,41,181,745,5224.73,2836,0,0,0,0,0,156008,18,15,16,18,18
2020,32,Kerala,566,Thrissur,6095,Thalikkulam,141807,34828,18778,1133,780,65,2,33,765,720,2326.83,2548,0,0,0,0,0,141807,6,3,4,6,6
2020,32,Kerala,566,Thrissur,6096,Vellangallur,117657,30111,18297,1083,759,196,2,14,73,643,2628.21,5321,0,0,0,0,0,117657,11,5,1,11,11
2020,32,Kerala,566,Thrissur,6097,Wadakkanchery,121279,27871,9292,1113,1012,275,15,74,45,2897,3123.4039999999995,4051,0,0,0,4,0,121279,18,16,2,18,18
2020,32,Kerala,567,Wayanad,6098,Kalpetta,200483,45618,21874,3829,2027,123,46,208,2107,5054,2236.0,26415,0,0,0,0,0,200483,18,15,12,18,18
2020,32,Kerala,567,Wayanad,6099,Mananthavady,166943,37774,15158,2144,1790,1643,29,67,963,4194,3595.0,23702,0,0,0,0,0,166943,11,11,7,11,11
2020,32,Kerala,567,Wayanad,6100,Sulthan Bathery,143440,34607,15074,1848,1670,495,66,63,863,3290,3171.0,16335,0,0,0,0,0,143440,9,9,2,9,9
2020,32,Kerala,567,Wayanad,6693,Panamaram,181583,43149,18750,1971,1836,462,117,41,1444,4781,2880.0,21680,0,0,0,0,0,181583,14,11,4,14,14
2020,27,Maharashtra,492,Ratnagiri,4545,Mandangad,61393,20607,4950,639,500,352,28,42,5393,1292,15042.930000000002,4703,4,0,1,8,4,37208,60,8,12,107,107
2020,27,Maharashtra,481,Latur,4436,Latur,331070,68309,16064,2887,958,4053,874,895,13320,10808,46377.399999999994,25066,2,1,1,58,2,238136,87,42,39,124,124
2020,27,Maharashtra,469,Aurangabad,4312,Aurangabad,416629,83158,15354,3230,1175,3227,2065,2353,17704,12448,26295.822,31908,4,2,18,95,4,291737,103,76,60,184,184
2020,27,Maharashtra,492,Ratnagiri,4542,Guhagar,122638,38443,12670,1418,603,1266,83,74,5229,4020,6082.207700000001,4237,0,2,11,10,0,94753,89,29,49,119,119
2020,27,Maharashtra,484,Nagpur,4455,Saoner,190823,41409,9698,1589,745,1965,98,288,8549,8541,18324.89,6893,2,0,0,27,2,149113,82,19,14,134,134
2020,27,Maharashtra,477,Hingoli,4393,Hingoli,211966,44223,8826,1606,518,1186,167,196,9458,11215,32154.805999999997,11828,10,1,15,96,10,149347,91,15,21,153,153
2020,27,Maharashtra,488,Osmanabad,4494,Bhoom,125934,26248,4430,1750,949,2084,238,334,7390,6570,23952.1,25697,4,1,4,45,4,85724,55,42,34,100,99
2020,27,Maharashtra,474,Dhule,4369,Shindkhede,382730,64310,15832,2174,786,2477,592,1045,16929,14503,29069.412,29920,1,0,3,38,1,329548,112,43,42,141,141
2020,27,Maharashtra,498,Wardha,4606,Deoli,110538,28528,10337,2332,1072,2710,129,465,7578,4484,15121.313740000001,20855,32,5,7,41,32,92642,75,29,35,149,149
2020,27,Maharashtra,492,Ratnagiri,4541,Dapoli,234836,57396,25477,1827,727,761,85,53,11402,2612,1920.1750000000002,7592,6,1,5,61,6,197474,128,25,57,176,176
2020,27,Maharashtra,491,Raigad,4528,Mahad,169610,42197,9720,1416,696,1972,468,254,5498,2706,6445.22,3614,2,0,1,54,2,77121,69,25,11,184,184
2020,27,Maharashtra,472,Buldhana,4339,Buldana,239527,61002,18112,2232,524,2257,127,80,17541,6924,13923.75,11453,1,2,3,6,1,179895,63,39,48,98,98
2020,27,Maharashtra,479,Jalna,4418,Partur,217655,32008,5498,1740,819,1349,257,171,3412,7646,41535.85,9920,1,4,13,39,1,126916,70,18,28,96,96
2020,27,Maharashtra,471,Bhandara,4335,Mohadi,262968,43438,6705,2065,609,1698,231,292,10094,6878,18570.56,9854,3,4,4,43,3,236398,71,42,42,106,106
2020,27,Maharashtra,487,Nashik,4488,Niphad,484857,101975,21698,1441,335,650,969,1732,14509,8164,50011.58,21495,1,0,15,77,1,365591,100,77,89,137,137
2020,27,Maharashtra,496,Solapur,4582,Malshiras,488524,101027,23167,3014,2083,5730,1598,2891,14851,13722,30824.010000000002,28495,2,3,7,60,2,339033,68,51,49,116,116
2020,27,Maharashtra,497,Thane,4593,Kalyan,131794,31839,5360,1848,333,1392,194,482,2323,1589,1977.9699999999998,2823,4,2,4,31,4,106236,55,35,34,86,86
2020,27,Maharashtra,490,Pune,4514,Daund,383311,77974,12657,1893,775,1774,1131,842,8334,12100,37331.380000000005,22235,0,0,5,38,0,255288,65,31,34,103,103
2020,27,Maharashtra,480,Kolhapur,4419,Ajara,104621,32451,3630,1054,411,1077,29,116,12192,6296,11280.077,9625,4,0,0,16,4,81999,75,31,29,99,99
2020,27,Maharashtra,466,Ahmednagar,4280,Kopargaon,251687,52313,14320,1479,465,1221,915,1589,12907,9709,30716.93,18732,2,1,8,36,2,169943,52,48,41,80,80
2020,27,Maharashtra,496,Solapur,4581,Madha,295100,61378,12379,1619,445,1529,282,220,8150,6700,63802.11,40226,1,0,4,49,1,227607,78,53,58,116,116
2020,27,Maharashtra,471,Bhandara,4333,Lakhandur,127950,30317,2499,1732,505,3559,176,604,11399,12852,10722.864,9644,4,0,0,11,4,106383,64,54,45,89,89
2020,27,Maharashtra,492,Ratnagiri,4546,Rajapur,157029,44497,10863,1684,505,2062,67,164,7564,3912,3613.08,8868,10,1,3,56,10,110020,168,22,87,238,238
2020,27,Maharashtra,500,Yavatmal,4619,Babhulgaon,88391,21691,5739,1132,449,702,3,15,2986,2304,3882.8,6286,28,1,1,6,28,82508,95,14,3,139,139
2020,27,Maharashtra,499,Washim,4615,Manora,158989,35959,9729,1399,196,148,62,20,13905,7296,14841.900000000001,22791,24,0,7,101,24,100455,62,5,16,135,135
2020,27,Maharashtra,487,Nashik,4491,Surgana,208799,38282,2667,1520,59,25,230,408,10253,6702,5984.0,9538,0,0,5,127,0,107980,92,17,17,191,190
2020,27,Maharashtra,487,Nashik,4492,Trimbak,170891,28557,3424,889,284,177,124,73,9494,4302,25461.01,60299,0,15,30,79,0,130749,88,21,10,124,124
2020,27,Maharashtra,500,Yavatmal,4628,Pusad,326792,71960,21418,2389,713,2368,2347,1699,17568,34168,43683.66,12785,3,0,3,45,3,266606,139,17,15,188,188
2020,27,Maharashtra,474,Dhule,4368,Sakri,521427,121127,24355,4188,866,3700,1959,3807,43899,24977,54189.972259999995,37692,1,10,48,96,1,461140,196,62,78,228,228
2020,27,Maharashtra,469,Aurangabad,4314,Kanand,374858,83179,13216,2055,652,301,500,707,22633,12289,66083.7,23915,4,2,17,122,4,198954,105,100,54,213,213
2020,27,Maharashtra,486,Nandurbar,4474,Akarani,204831,38145,2993,2280,196,1617,1367,1998,20140,13110,6218.290000000001,14936,18,12,40,88,18,96084,63,44,6,160,160
2020,27,Maharashtra,480,Kolhapur,4420,Gagan Bavada,38690,9284,1742,582,275,642,28,100,1201,1182,5231.120000000001,3898,0,0,0,4,0,32235,36,9,23,45,45
2020,27,Maharashtra,473,Chandrapur,4356,Chimur,164457,42884,10454,2962,742,2487,531,1177,10671,9729,12246.580000000002,18321,66,9,19,51,66,117473,94,52,14,253,253
2020,27,Maharashtra,492,Ratnagiri,4543,Khed,191235,53353,13928,2000,696,1753,228,551,7304,4135,4061.2075,5969,1,1,4,11,1,133057,149,32,50,215,215
2020,27,Maharashtra,488,Osmanabad,4500,Tuljapur,259079,54108,8641,2248,1373,3489,551,543,17359,13283,48743.77999999999,40868,2,1,6,84,2,140147,53,57,25,126,126
2020,27,Maharashtra,473,Chandrapur,4357,Gondpipri,72450,21080,4016,1297,476,2660,98,699,9650,6225,5602.370000000001,8311,22,0,2,15,22,12044,13,6,7,102,102
2020,27,Maharashtra,499,Washim,4616,Risod,186026,43538,9014,1809,359,814,155,492,12574,10732,25660.5,30586,2,1,14,61,2,85765,38,13,34,99,99
2020,27,Maharashtra,480,Kolhapur,4427,Panhala,279854,68286,8173,1961,918,2571,302,588,12918,7693,12982.619999999999,11729,0,3,2,21,0,248458,106,49,66,131,131
2020,27,Maharashtra,487,Nashik,4482,Dindori,445894,59264,11539,1254,340,2062,550,704,14232,10060,33351.97,23461,0,7,31,65,0,365174,108,100,75,162,162
2020,27,Maharashtra,499,Washim,4612,Karanja,145630,35508,7801,1539,409,964,180,422,10758,8306,26443.531000000003,21961,35,1,0,88,35,98200,76,35,26,167,167
2020,27,Maharashtra,473,Chandrapur,4359,Korpana,111868,23503,5775,1509,823,9333,1137,1580,5631,3637,12218.672,11761,10,1,3,72,10,34953,27,6,8,123,123
2020,27,Maharashtra,485,Nanded,4467,Mahur,106942,21624,5941,559,96,292,103,182,8650,5705,21443.05,4767,0,2,2,62,0,68112,52,20,15,91,91
2020,27,Maharashtra,468,Amravati,4298,Achalpur,176399,41367,9472,2363,642,1161,289,1231,12163,8854,20240.08,16796,24,8,3,25,24,118747,65,23,31,172,172
2020,27,Maharashtra,479,Jalna,4415,Jafrabad,156946,33100,4118,1734,286,692,202,151,9752,4522,41078.66,8117,0,0,6,86,0,134063,84,15,6,100,100
2020,27,Maharashtra,495,Sindhudurg,4575,Sawantwadi,129153,35490,7502,1769,984,1481,41,129,6441,4801,15256.156799999999,6049,0,3,1,18,0,108098,74,31,40,87,87
2020,27,Maharashtra,500,Yavatmal,4630,Umarkhed,243098,58586,11076,2173,268,756,949,959,20033,11993,17602.57,6423,12,3,10,58,12,109906,64,25,18,156,156
2020,27,Maharashtra,500,Yavatmal,4629,Ralegaon,100017,25518,6759,1395,309,1431,165,655,5640,6814,33030.0,15381,1,1,1,18,1,91744,100,35,14,131,131
2020,27,Maharashtra,494,Satara,4562,Khatav,271499,65439,9476,3566,802,3136,867,877,8778,8093,35163.24,26001,1,4,7,49,1,212251,101,63,32,144,144
2020,27,Maharashtra,470,Beed,4328,Parali V .,220322,43394,11625,1796,493,825,143,42,2524,8479,26383.370000000003,27458,0,1,2,56,0,211969,101,41,47,107,107
2020,27,Maharashtra,468,Amravati,4309,Nandgaon Kh,124712,29563,6876,1872,244,921,135,185,9315,7365,22134.793789999996,25570,5,1,1,26,5,106261,100,25,28,148,148
2020,27,Maharashtra,490,Pune,4518,Khed,483384,114377,29274,2543,484,2292,395,578,17318,4680,20098.595,30028,0,3,38,76,0,386339,125,113,106,193,193
2020,27,Maharashtra,498,Wardha,4607,Hinganghat,123437,31082,7712,1892,1050,1947,173,305,7959,6353,17967.409999999996,32655,32,2,2,37,32,97312,98,33,31,187,187
2020,27,Maharashtra,486,Nandurbar,4477,Shahada,371816,95343,30252,4669,391,1135,546,1465,28863,18090,41589.04,26693,0,1,8,87,0,317622,147,45,59,183,183
2020,27,Maharashtra,489,Parbhani,4503,Jintur,273095,54048,8435,1666,285,1379,580,486,14330,8944,24866.22,17302,3,11,48,94,3,121948,49,27,20,171,171
2020,27,Maharashtra,484,Nagpur,4451,Nagpur,187391,43737,23490,1266,635,801,215,522,5881,2928,8060.5496,5805,17,2,2,18,17,150045,97,27,49,153,153
2020,27,Maharashtra,494,Satara,4561,Khandala,120089,28771,3609,1069,363,1720,367,601,2772,2182,16716.75,10079,1,1,3,13,1,103112,57,32,32,69,69
2020,27,Maharashtra,477,Hingoli,4392,Basmat,296465,46180,7368,2196,538,1272,809,689,13783,12747,25633.87,27884,11,5,6,62,11,205467,107,10,54,152,152
2020,27,Maharashtra,477,Hingoli,4395,Sengaon,212872,45807,6943,1553,292,943,245,625,11250,5964,58010.94,18438,5,8,46,64,5,122676,58,29,24,131,131
2020,27,Maharashtra,470,Beed,4323,Beed,383271,73143,15429,2773,391,844,158,191,21079,21835,41201.08,58812,2,1,30,118,2,279596,138,88,76,229,229
2020,27,Maharashtra,468,Amravati,4307,Dharni,175821,36287,7626,1265,320,872,297,481,18596,6623,11968.47,20245,7,2,17,100,7,92432,73,15,11,156,155
2020,27,Maharashtra,491,Raigad,4536,Shrivardhan,111541,20846,8013,526,229,976,251,269,2707,2982,992.96,1024,4,2,0,26,4,91569,55,27,21,79,79
2020,27,Maharashtra,469,Aurangabad,4315,Khultabad,128312,23559,5517,1184,487,996,336,302,8342,4822,17038.33,10533,2,0,6,30,2,96360,50,35,21,74,74
2020,27,Maharashtra,472,Buldhana,4341,D. Raja,107149,22931,2742,1010,164,333,9,1,10527,1942,6506.45,21826,0,0,3,4,0,100918,60,27,12,64,64
2020,27,Maharashtra,491,Raigad,4539,Uran,138515,34240,10704,1648,177,1069,98,304,1732,673,2752.3759099999997,3430,0,1,1,4,0,120022,46,28,26,63,63
2020,27,Maharashtra,472,Buldhana,4346,Mehkar,265369,54955,10790,2785,538,817,483,854,16841,11540,26310.86,25046,16,1,3,74,16,224744,99,60,38,160,160
2020,27,Maharashtra,484,Nagpur,4454,Ramtek,153009,35263,8173,1226,273,317,257,183,10844,9117,11692.7908,11391,6,0,5,52,6,120141,102,40,21,160,160
2020,27,Maharashtra,487,Nashik,4486,Nandgaon,198276,42817,10889,973,151,1620,40,52,11194,7375,23959.52,28371,0,0,14,43,0,132961,61,72,78,99,99
2020,27,Maharashtra,485,Nanded,4461,Dharmabad,65208,13433,2068,777,146,551,89,321,3648,4283,9101.3,12585,1,1,6,20,1,32734,28,17,9,54,54
2020,27,Maharashtra,494,Satara,4568,Satara,379920,97053,23938,3603,750,2933,425,850,12821,4665,24386.252,20089,6,3,3,71,6,338877,180,75,93,214,214
2020,27,Maharashtra,498,Wardha,4604,Arvi,115892,30170,9692,1875,1069,1654,153,358,10494,4704,9818.759999999998,22820,41,5,10,23,41,101963,114,49,37,218,218
2020,27,Maharashtra,490,Pune,4519,Maval,293539,57953,14255,1972,456,1887,421,399,8348,3244,12818.29981,16442,6,1,18,75,6,244533,144,65,58,189,189
2020,27,Maharashtra,489,Parbhani,4502,Gangakhed,162418,34914,7198,1277,389,746,194,158,13957,4338,8788.2,35858,2,0,2,48,2,129964,74,16,14,106,106
2020,27,Maharashtra,475,Gadchiroli,4382,Sironcha,76628,17850,1610,814,179,673,194,171,6938,8015,11586.31,4372,6,0,16,61,6,11707,14,19,8,145,145
2020,27,Maharashtra,500,Yavatmal,4621,Digras,119731,30671,12576,1116,228,218,259,120,9651,7767,9048.25,12241,5,2,9,37,5,47059,28,11,11,80,80
2020,27,Maharashtra,485,Nanded,4465,Kinwat,290912,50870,7511,2306,423,832,651,990,7634,32715,27067.745,7409,2,1,11,38,2,197203,143,82,45,189,189
2020,27,Maharashtra,473,Chandrapur,4361,Nagbhid,119371,31910,5858,1579,740,2579,341,1216,11905,13615,7974.094,6482,22,4,2,12,22,102222,82,79,43,124,124
2020,27,Maharashtra,479,Jalna,4411,Ambad,265100,51514,5949,2067,708,235,401,322,6895,10622,66282.766,15398,2,3,29,98,2,168700,82,33,31,137,137
2020,27,Maharashtra,475,Gadchiroli,4379,Korchi,40552,9655,610,694,154,210,61,306,4565,4622,478.55999999999995,8419,4,0,7,64,4,18573,43,16,7,128,128
2020,27,Maharashtra,491,Raigad,4525,Alibag,233234,69306,22916,1805,749,3758,355,2839,5603,3806,8277.85,8227,19,2,10,23,19,212262,166,68,68,219,219
2020,27,Maharashtra,487,Nashik,4483,Igatpuri,238706,46588,9826,1300,196,873,646,1196,12586,4538,17655.84,18598,1,2,10,41,1,143787,70,40,27,123,123
2020,27,Maharashtra,480,Kolhapur,4428,Radhanagari,208343,45914,4982,2120,652,3013,210,303,9695,8482,15462.349999999999,13185,0,2,5,42,0,175921,89,30,60,116,116
2020,27,Maharashtra,481,Latur,4432,Ausa,318923,66189,13751,3029,1158,1761,324,342,11088,15440,50317.229999999996,40574,2,1,7,73,2,218451,78,60,42,134,134
2020,27,Maharashtra,500,Yavatmal,4623,Kalamb,88155,22970,5194,1493,497,1488,159,276,5462,5742,21640.61,11981,8,0,7,58,8,54995,64,25,14,141,141
2020,27,Maharashtra,487,Nashik,4493,Yeola,232337,48553,8211,1238,362,1975,319,185,8723,7838,36498.009999999995,28840,0,5,13,84,0,152326,79,49,37,125,125
2020,27,Maharashtra,497,Thane,4590,Bhiwandi,507081,99077,34932,3420,2240,4158,1417,2011,5754,8143,3860.6200000000003,3046,1,4,4,113,1,357032,129,63,85,229,229
2020,27,Maharashtra,479,Jalna,4417,Mantha,152053,31151,5077,1686,365,182,91,110,6153,6709,27889.78,24422,1,1,44,54,1,108923,75,19,18,112,111
2020,27,Maharashtra,476,Gondia,4389,Salekasa,95430,21880,2865,1879,1059,3536,468,902,9550,10084,5109.68,7415,5,7,2,14,5,68333,53,52,14,87,87
2020,27,Maharashtra,472,Buldhana,4340,Chikhli,242432,60663,12040,2149,633,837,700,781,20247,8626,34390.009999999995,20451,13,6,7,27,13,173887,98,53,34,144,144
2020,27,Maharashtra,473,Chandrapur,4353,Bhadrawati,115333,27077,8680,1590,490,649,143,215,4227,3866,14823.76202,8171,23,2,0,26,23,108118,99,48,28,148,148
2020,27,Maharashtra,487,Nashik,4489,Peth,124070,25614,3085,1338,24,165,61,28,5170,5141,7657.75,5880,1,0,0,80,1,99418,112,25,13,146,146
2020,27,Maharashtra,468,Amravati,4299,Amravati,141259,36488,13969,1592,438,1258,42,109,8091,5324,8857.35,31192,20,4,4,32,20,118522,66,26,30,129,129
2020,27,Maharashtra,466,Ahmednagar,4287,Sangamner,436034,99711,22644,2630,1510,3320,1421,2881,17730,18839,43926.31,37556,3,6,13,84,3,376845,139,94,61,172,172
2020,27,Maharashtra,496,Solapur,4585,Pandharpur,365873,72351,15171,2109,672,2393,967,1342,11384,13296,34706.28,28627,0,0,6,54,0,327665,82,41,55,102,102
2020,27,Maharashtra,478,Jalgaon,4396,Amalner,193725,43242,7103,623,230,563,107,103,26141,3366,22397.52,32307,5,3,0,14,5,162171,123,27,28,153,153
2020,27,Maharashtra,496,Solapur,4580,Karmala,242893,56298,7671,1880,531,2002,422,346,10912,15613,65291.369999999995,39216,1,0,3,74,1,186848,89,63,42,123,123
2020,27,Maharashtra,467,Akola,4297,Telhara,169251,41226,10064,1551,273,111,138,60,11169,11559,15580.650000000001,18128,6,0,1,14,6,158501,78,19,26,103,103
